region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
SOS10,44341,18492,94079,914323,968316,431243,352100,929006,333506,3928494
SOS11,18362,7828,37679,209865,282426,148361,130855,233849,101932,1107288
SOS12,1139,498,2499,21930,31156,17654,16427,23847,9999,121013
SOS13,2176,935,5353,78427,107878,62969,59790,72730,34716,416510
SOS17,0,0,0,6,6,6,6,69,15,108
SOS19,66,49,124,2359,1815,642,575,3422,2924,11737
