region_id,M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,M_GradDip_and_GradCert_75_84,M_GradDip_and_GradCert_85ov,M_GradDip_and_GradCert_Total,M_BachDeg_15_24,M_BachDeg_25_34,M_BachDeg_35_44,M_BachDeg_45_54,M_BachDeg_55_64,M_BachDeg_65_74,M_BachDeg_75_84,M_BachDeg_85ov,M_BachDeg_Total,M_AdvDip_and_Dip_15_24,M_AdvDip_and_Dip_25_34,M_AdvDip_and_Dip_35_44,M_AdvDip_and_Dip_45_54,M_AdvDip_and_Dip_55_64,M_AdvDip_and_Dip_65_74,M_AdvDip_and_Dip_75_84,M_AdvDip_and_Dip_85ov,M_AdvDip_and_Dip_Total,M_Cert_Levl_nfd_15_24,M_Cert_Levl_nfd_25_34,M_Cert_Levl_nfd_35_44,M_Cert_Levl_nfd_45_54,M_Cert_Levl_nfd_55_64,M_Cert_Levl_nfd_65_74,M_Cert_Levl_nfd_75_84,M_Cert_Levl_nfd_85ov,M_Cert_Levl_nfd_Total,M_Cert_III_IV_15_24,M_Cert_III_IV_25_34,M_Cert_III_IV_35_44,M_Cert_III_IV_45_54,M_Cert_III_IV_55_64,M_Cert_III_IV_65_74,M_Cert_III_IV_75_84,M_Cert_III_IV_85ov,M_Cert_III_IV_Total,M_Cert_I_II_15_24,M_Cert_I_II_25_34,M_Cert_I_II_35_44,M_Cert_I_II_45_54,M_Cert_I_II_55_64,M_Cert_I_II_65_74,M_Cert_I_II_75_84,M_Cert_I_II_85ov,M_Cert_I_II_Total,M_Cert_Lev_Tot_15_24,M_Cert_Lev_Tot_25_34,M_Cert_Lev_Tot_35_44,M_Cert_Lev_Tot_45_54,M_Cert_Lev_Tot_55_64,M_Cert_Lev_Tot_65_74,M_Cert_Lev_Tot_75_84,M_Cert_Lev_Tot_85ov,M_Cert_Lev_Tot_Total,M_Lev_Edu_IDes_15_24,M_Lev_Edu_IDes_25_34,M_Lev_Edu_IDes_35_44,M_Lev_Edu_IDes_45_54,M_Lev_Edu_IDes_55_64,M_Lev_Edu_IDes_65_74,M_Lev_Edu_IDes_75_84,M_Lev_Edu_IDes_85ov,M_Lev_Edu_IDes_Total,M_Lev_Edu_NS_15_24,M_Lev_Edu_NS_25_34,M_Lev_Edu_NS_35_44,M_Lev_Edu_NS_45_54,M_Lev_Edu_NS_55_64,M_Lev_Edu_NS_65_74,M_Lev_Edu_NS_75_84,M_Lev_Edu_NS_85ov,M_Lev_Edu_NS_Total,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Total,F_PGrad_Deg_15_24,F_PGrad_Deg_25_34,F_PGrad_Deg_35_44,F_PGrad_Deg_45_54,F_PGrad_Deg_55_64,F_PGrad_Deg_65_74,F_PGrad_Deg_75_84,F_PGrad_Deg_85ov,F_PGrad_Deg_Total,F_GradDip_and_GradCert_15_24,F_GradDip_and_GradCert_25_34,F_GradDip_and_GradCert_35_44,F_GradDip_and_GradCert_45_54,F_GradDip_and_GradCert_55_64,F_GradDip_and_GradCert_65_74,F_GradDip_and_GradCert_75_84,F_GradDip_and_GradCert_85ov,F_GradDip_and_GradCert_Total,F_BachDeg_15_24,F_BachDeg_25_34,F_BachDeg_35_44,F_BachDeg_45_54,F_BachDeg_55_64,F_BachDeg_65_74,F_BachDeg_75_84,F_BachDeg_85ov,F_BachDeg_Total,F_AdvDip_and_Dip_15_24,F_AdvDip_and_Dip_25_34,F_AdvDip_and_Dip_35_44,F_AdvDip_and_Dip_45_54,F_AdvDip_and_Dip_55_64,F_AdvDip_and_Dip_65_74,F_AdvDip_and_Dip_75_84,F_AdvDip_and_Dip_85ov,F_AdvDip_and_Dip_Total,F_Cert_Levl_nfd_15_24,F_Cert_Levl_nfd_25_34,F_Cert_Levl_nfd_35_44,F_Cert_Levl_nfd_45_54,F_Cert_Levl_nfd_55_64,F_Cert_Levl_nfd_65_74,F_Cert_Levl_nfd_75_84,F_Cert_Levl_nfd_85ov,F_Cert_Levl_nfd_Total,F_Cert_III_IV_15_24,F_Cert_III_IV_25_34,F_Cert_III_IV_35_44,F_Cert_III_IV_45_54,F_Cert_III_IV_55_64,F_Cert_III_IV_65_74,F_Cert_III_IV_75_84,F_Cert_III_IV_85ov,F_Cert_III_IV_Total,F_Cert_I_II_15_24,F_Cert_I_II_25_34,F_Cert_I_II_35_44,F_Cert_I_II_45_54,F_Cert_I_II_55_64,F_Cert_I_II_65_74,F_Cert_I_II_75_84,F_Cert_I_II_85ov,F_Cert_I_II_Total,F_Cert_Lev_Tot_15_24,F_Cert_Lev_Tot_25_34,F_Cert_Lev_Tot_35_44,F_Cert_Lev_Tot_45_54,F_Cert_Lev_Tot_55_64,F_Cert_Lev_Tot_65_74,F_Cert_Lev_Tot_75_84,F_Cert_Lev_Tot_85ov,F_Cert_Lev_Tot_Total,F_Lev_Edu_IDes_15_24,F_Lev_Edu_IDes_25_34,F_Lev_Edu_IDes_35_44,F_Lev_Edu_IDes_45_54,F_Lev_Edu_IDes_55_64,F_Lev_Edu_IDes_65_74,F_Lev_Edu_IDes_75_84,F_Lev_Edu_IDes_85ov,F_Lev_Edu_IDes_Total,F_Lev_Edu_NS_15_24,F_Lev_Edu_NS_25_34,F_Lev_Edu_NS_35_44,F_Lev_Edu_NS_45_54,F_Lev_Edu_NS_55_64,F_Lev_Edu_NS_65_74,F_Lev_Edu_NS_75_84,F_Lev_Edu_NS_85ov,F_Lev_Edu_NS_Total,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Total,P_PGrad_Deg_15_24,P_PGrad_Deg_25_34
SOS10,1581,30610,29849,24505,16433,7252,2325,525,113080,353,4900,6417,5489,4656,1537,500,99,23951,21496,87400,71462,53544,37668,16586,6795,2036,296987,13117,34694,35651,29012,20181,10358,5045,1559,149617,2011,3561,3989,4537,4557,2820,1240,310,23025,30199,66046,71809,71786,55530,36218,19386,5748,356722,3353,3445,2669,2286,1713,897,318,83,14764,35563,73052,78467,78609,61800,39935,20944,6141,394511,2520,5714,5730,5786,5086,3395,2130,848,31209,30698,32115,26558,24999,21296,17744,15299,7058,175767,105328,268485,254134,221944,167120,96807,53038,18266,1185122,2607,33628,27129,18216,11054,3521,852,187,97194,798,8404,9730,8873,6797,2151,596,121,37470,31348,117277,87114,56673,33857,13124,5358,1633,346384,17299,41624,48231,39896,28107,13810,6215,1979,197161,3102,5832,9609,10346,8371,4258,1892,857,44267,23277,38326,33749,28544,15759,5987,3124,1250,150016,5063,6431,6271,5607,3451,1153,427,158,28561,31442,50589,49629,44497,27581,11398,5443,2265,222844,2580,5405,7155,9630,8868,5769,3433,1496,44336,25859,26454,24421,24249,23668,22623,23829,16934,188037,111933,283381,253409,202034,139932,72396,45726,24615,1133426,4188,64238
SOS11,35,962,1908,2162,2259,1256,489,107,9178,36,467,937,1231,1367,534,174,26,4772,1518,6884,7978,6800,7117,3636,1610,494,36037,1027,3700,5973,6085,5966,3545,1768,471,28535,580,866,883,1073,1360,907,455,131,6255,12581,24427,25920,28421,23672,16837,8720,2189,142767,1619,1335,867,687,576,271,127,14,5496,14780,26628,27670,30181,25608,18015,9302,2334,154518,400,671,836,1046,1177,922,529,177,5758,8724,6651,7311,7881,7693,7708,7470,3154,56592,26520,45963,52613,55386,51187,35616,21342,6763,295390,96,1415,2133,2089,1796,695,187,28,8439,114,1248,1999,2293,2130,697,187,42,8710,3236,13874,13030,10330,8464,4224,1805,538,55501,2394,6875,9451,10108,8249,5027,2293,625,45022,1193,1643,2556,3098,2822,1575,676,257,13820,9740,15371,14334,13586,7529,2533,1193,403,64689,2725,2669,2350,2265,1432,544,143,58,12186,13658,19683,19240,18949,11783,4652,2012,718,90695,468,735,1230,2308,2467,1716,989,411,10324,7395,4671,6338,7640,8743,10732,11724,7235,64478,27361,48501,53421,53717,43632,27743,19197,9597,283169,131,2377
SOS12,6,66,173,237,291,149,44,7,973,3,37,81,131,195,55,10,3,515,117,498,800,879,849,446,153,40,3782,93,321,648,764,766,423,174,28,3217,53,74,94,137,157,110,42,3,670,1141,2271,3330,3910,3418,2164,903,162,17299,131,106,88,95,78,36,12,3,549,1325,2451,3512,4142,3653,2310,957,168,18518,39,63,96,155,148,106,50,6,663,789,480,691,885,909,926,704,225,5609,2372,3916,6001,7193,6811,4415,2092,477,33277,14,101,231,249,248,85,14,4,946,13,99,215,282,298,75,12,0,994,215,1103,1542,1268,1057,447,140,34,5806,217,636,1122,1317,1097,565,171,40,5165,113,167,269,378,332,180,47,14,1500,813,1380,1631,1667,914,304,94,23,6826,212,243,301,269,185,58,19,3,1290,1138,1790,2201,2314,1431,542,160,40,9616,66,73,170,306,291,193,68,26,1193,739,432,645,901,1010,1080,831,384,6022,2402,4234,6126,6637,5432,2987,1396,528,29742,20,167
SOS13,14,208,651,1069,1373,861,227,36,4439,9,105,297,533,677,221,37,3,1882,482,1933,3424,3640,4274,1951,572,101,16377,368,1117,2596,3262,3145,1684,482,69,12723,201,256,420,615,741,416,111,24,2784,4300,6741,11548,14723,12050,6660,2016,346,58384,429,304,333,360,303,144,32,3,1908,4930,7301,12301,15698,13094,7220,2159,373,63076,126,187,263,484,563,380,159,30,2192,3279,2240,2960,3683,3829,3076,1720,456,21243,9208,13091,22492,28369,26955,15393,5356,1068,121932,45,425,956,1178,1208,389,51,8,4260,31,366,873,1278,1253,342,58,10,4211,953,4193,6508,5982,5025,1955,467,87,25170,800,2001,4380,5296,4671,2171,532,118,19969,328,504,1098,1427,1341,578,140,23,5439,2486,3838,5217,5617,3239,917,224,64,21602,683,614,916,955,626,216,36,7,4053,3497,4956,7231,7999,5206,1711,400,94,31094,175,243,609,1197,1243,711,217,49,4444,2429,1318,2399,3192,3585,2962,1744,702,18331,7930,13502,22956,26122,22191,10241,3469,1068,107479,59,633
SOS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,4,3,0,24,0,0,0,0,0,0,0,0,0,3,3,4,3,4,4,3,0,24,0,0,0,3,0,0,0,0,3,0,0,0,0,3,5,3,0,11,3,3,4,6,7,9,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,3,6,6,3,7,0,25,0,0
SOS19,5,73,41,13,13,14,3,0,162,3,11,10,9,9,3,0,0,45,84,230,111,73,69,26,6,0,599,27,68,56,56,53,31,6,0,297,11,20,8,9,12,9,0,0,69,90,241,216,202,169,147,16,6,1087,29,15,10,6,3,5,0,0,68,130,276,234,217,184,161,16,6,1224,6,26,14,14,12,5,3,3,83,214,382,451,466,295,153,43,24,2028,469,1066,917,848,635,393,77,33,4438,9,89,37,20,27,0,0,0,182,0,23,6,22,12,3,0,0,66,99,311,115,58,69,26,6,0,684,43,85,74,55,68,18,4,0,347,17,21,24,28,21,10,0,3,124,78,100,55,70,43,13,3,0,362,35,22,14,11,9,3,0,0,94,130,143,93,109,73,26,3,3,580,8,20,12,15,20,8,0,3,86,152,201,162,141,114,88,47,34,939,441,872,499,420,383,169,60,40,2884,14,162
