region_id,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
SOS10,33407,31549,64956,34324,32581,66905,33279,31721,65000,33604,31920,65524,33499,31495,64994,168113,159266,327379,32418,30549,62967,31541,29420,60961,30571,28721,59292,30478,28797,59275,29713,28061,57774,154721,145548,300269,30410,28591,59001,30460,28988,59448,30321,28539,58860,30225,28646,58871,30665,29042,59707,152081,143806,295887,30940,28811,59751,31186,29429,60615,31034,29538,60572,31417,29569,60986,32225,30787,63012,156802,148134,304936,33411,32937,66348,34501,33638,68139,34488,33709,68197,34504,34385,68889,34549,35153,69702,171453,169822,341275,35776,36085,71861,36823,37379,74202,36469,37950,74419,37521,39078,76599,37436,38641,76077,184025,189133,373158,37745,38475,76220,36500,37236,73736,36191,36915,73106,35115,36231,71346,35216,36108,71324,180767,184965,365732,34988,35649,70637,35366,36195,71561,35619,36991,72610,36094,37857,73951,37233,38951,76184,179300,185643,364943,37084,39247,76331,34423,36269,70692,33681,35753,69434,32462,34267,66729,31828,33192,65020,169478,178728,348206,32512,33126,65638,32506,33815,66321,33562,34860,68422,34041,35291,69332,33688,34369,68057,166309,171461,337770,33173,34394,67567,31632,33095,64727,30838,31692,62530,30388,31910,62298,29543,30676,60219,155574,161767,317341,28495,30011
SOS11,8956,8498,17454,9326,8972,18298,9568,9047,18615,9394,9054,18448,9868,9331,19199,47112,44902,92014,9534,8986,18520,9193,8559,17752,8912,8427,17339,8870,8504,17374,8939,8586,17525,45448,43062,88510,9236,8792,18028,9332,8887,18219,9408,9022,18430,9479,9102,18581,9743,9090,18833,47198,44893,92091,9281,9146,18427,9768,9326,19094,9758,9376,19134,9242,8769,18011,8696,8125,16821,46745,44742,91487,8422,8330,16752,8269,8117,16386,7695,7751,15446,7452,7527,14979,7466,7623,15089,39304,39348,78652,7320,7502,14822,7173,7509,14682,7243,7498,14741,7228,7642,14870,7168,7404,14572,36132,37555,73687,7209,7617,14826,6995,7263,14258,6893,7367,14260,7014,7528,14542,7139,7647,14786,35250,37422,72672,7225,7782,15007,7591,8006,15597,7834,8421,16255,8253,8848,17101,8660,9278,17938,39563,42335,81898,8840,9608,18448,8315,8894,17209,8151,8982,17133,7861,8634,16495,7941,8653,16594,41108,44771,85879,7928,8564,16492,8213,8735,16948,8764,9334,18098,8955,9641,18596,9239,9826,19065,43099,46100,89199,9230,9863,19093,9099,9776,18875,9174,9839,19013,8764,9573,18337,8841,9319,18160,45108,48370,93478,8823,8974
SOS12,898,859,1757,917,925,1842,1005,972,1977,1008,976,1984,1049,1010,2059,4877,4742,9619,1029,989,2018,1064,985,2049,1049,999,2048,1057,1060,2117,1101,992,2093,5300,5025,10325,1118,1047,2165,1078,1076,2154,1097,1100,2197,1143,1116,2259,1209,1158,2367,5645,5497,11142,1133,1067,2200,1178,1169,2347,1143,1101,2244,978,879,1857,816,715,1531,5248,4931,10179,760,671,1431,730,630,1360,687,621,1308,577,599,1176,605,597,1202,3359,3118,6477,600,585,1185,568,568,1136,543,609,1152,601,669,1270,619,685,1304,2931,3116,6047,607,692,1299,682,687,1369,640,769,1409,676,725,1401,691,795,1486,3296,3668,6964,741,843,1584,761,860,1621,886,941,1827,900,1000,1900,1023,1101,2124,4311,4745,9056,1041,1129,2170,959,1052,2011,957,1078,2035,955,1032,1987,959,1035,1994,4871,5326,10197,978,1051,2029,998,1061,2059,1130,1149,2279,1141,1176,2317,1229,1179,2408,5476,5616,11092,1230,1295,2525,1157,1134,2291,1217,1226,2443,1183,1159,2342,1173,1187,2360,5960,6001,11961,1152,1173
SOS13,2572,2432,5004,2764,2692,5456,3045,2818,5863,3195,3027,6222,3354,3270,6624,14930,14239,29169,3472,3296,6768,3464,3380,6844,3647,3351,6998,3689,3453,7142,3773,3658,7431,18045,17138,35183,4050,3742,7792,4073,3913,7986,4151,4020,8171,4099,3796,7895,4089,3805,7894,20462,19276,39738,4152,3807,7959,4139,3826,7965,3978,3675,7653,3571,3096,6667,3205,2605,5810,19045,17009,36054,2820,2331,5151,2724,2066,4790,2317,1955,4272,2220,1775,3995,2055,1703,3758,12136,9830,21966,1968,1674,3642,2028,1775,3803,1901,1839,3740,2024,1860,3884,1897,1878,3775,9818,9026,18844,1944,2008,3952,1994,2113,4107,2145,2246,4391,2168,2322,4490,2338,2456,4794,10589,11145,21734,2511,2741,5252,2778,2923,5701,3001,3221,6222,3134,3413,6547,3653,3797,7450,15077,16095,31172,3715,4033,7748,3536,3792,7328,3781,3988,7769,3735,3662,7397,3950,3971,7921,18717,19446,38163,3812,3928,7740,4038,4045,8083,4383,4151,8534,4507,4484,8991,4628,4444,9072,21368,21052,42420,4790,4617,9407,4739,4368,9107,4507,4441,8948,4457,4410,8867,4593,4363,8956,23086,22199,45285,4556,4152
SOS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,0,0,0,0,0,0,7,0,7,0,0,0,3,0,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0
SOS19,69,54,123,58,54,112,62,43,105,56,49,105,59,50,109,304,250,554,44,32,76,28,32,60,36,35,71,31,24,55,30,24,54,169,147,316,43,34,77,29,31,60,23,27,50,42,34,76,27,22,49,164,148,312,43,43,86,74,63,137,72,75,147,80,95,175,117,97,214,386,373,759,140,100,240,148,129,277,126,123,249,150,124,274,136,137,273,700,613,1313,176,154,330,118,136,254,162,127,289,161,126,287,168,95,263,785,638,1423,176,120,296,128,117,245,131,93,224,122,98,220,156,93,249,713,521,1234,173,88,261,129,67,196,113,77,190,125,72,197,123,85,208,663,389,1052,188,76,264,143,85,228,149,62,211,120,69,189,108,52,160,708,344,1052,151,69,220,126,54,180,124,56,180,91,60,151,127,80,207,619,319,938,157,71,228,108,80,188,108,70,178,100,72,172,126,62,188,599,355,954,109,68
