region_id,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
SOS10,38990,120552,258906,218245,167207,123438,58565,26527,7569,1019999,6721,9259,17668,17197,14992,9480,5860,3294,935,85406,15670,22220,45535,70748,87331,61798,39563,18814,5271,366950,3397,3183,7015,9767,14517,20571,17454,10964,3555,90423,902,1146,3367,5730,10488,18050,20247,17150,6650,83730,155,507,1719,2229,3620,3837,3633,3211,888,19799,8594,13823,30152,24568,23466,20338,17555,15042,6941,160479,74429,170690,364362,348484,321621,257512,162877,95002,31809,1826786,42277,131643,289988,241609,171313,106913,47523,23333,8821,1063420,5237,7002,14786,16811,14629,9812,6532,3939,1499,80247,10750,15471,33834,66168,93999,80756,51940,27929,11781,392628,2555,2535,5875,9424,15746,24382,20714,16764,8354,106349,580,938,3057,5812,11936,21859,23186,22861,13924,104153,108,471,1724,2747,4735,5420,5641,5946,2191,28983,7015,11100,24479,21462,20502,19574,18956,20734,15594,159416,68522,169160,373743,364033,332860,268716,174492,121506,62164,1935196,81267,252195,548894,459854,338520,230351,106088,49860,16390,2083419,11958,16261,32454,34008,29621,19292,12392,7233,2434,165653,26420,37691,79369,136916,181330,142554,91503,46743,17052,759578,5952,5718,12890,19191,30263,44953,38168,27728,11909,196772
SOS11,7216,18523,33348,31409,23783,24988,14739,7838,2102,163946,2841,3901,6679,6336,5416,4243,2894,1604,368,34282,8102,11101,20281,29254,39176,28591,19778,8884,2036,167203,1990,1805,3588,4882,8047,11893,10829,6335,1644,51013,597,609,1369,2084,4375,8501,9274,8278,3431,38518,44,62,184,257,336,430,429,379,124,2245,2668,3174,5871,6403,7022,6948,7253,6884,2937,49160,23458,39175,71320,80625,88155,85594,65196,40202,12642,506367,8690,23454,44821,41115,29795,22312,13250,7382,2555,193374,2304,3334,6217,6805,6432,4438,3430,1980,592,35532,5582,8114,15640,27647,41038,36338,25797,13128,4333,177617,1716,1741,3296,4746,7877,12707,11669,8606,3555,55913,362,394,914,1500,3359,7009,8256,9859,7097,38750,27,58,140,197,271,333,395,373,218,2012,2357,2157,3883,5034,5644,6310,8251,9597,6660,49893,21038,39252,74911,87044,94416,89447,71048,50925,25010,553091,15906,41977,78169,72524,53578,47300,27989,15220,4657,357320,5145,7235,12896,13141,11848,8681,6324,3584,960,69814,13684,19215,35921,56901,80214,64929,45575,22012,6369,344820,3706,3546,6884,9628,15924,24600,22498,14941,5199,106926
SOS12,725,1486,2644,3195,2989,3165,1803,789,168,16964,316,324,573,728,669,538,352,147,17,3664,870,1052,2105,3759,5224,4000,2424,876,130,20440,229,186,357,645,1093,1600,1332,649,122,6213,60,74,152,251,629,1221,1368,903,320,4978,4,4,22,22,33,54,66,42,13,260,258,222,373,580,795,789,852,688,207,4764,2462,3348,6226,9180,11432,11367,8197,4094,977,57283,815,1829,3961,4723,3706,2934,1526,619,159,20272,232,280,599,764,769,518,361,163,42,3728,534,661,1517,3402,5098,4418,2773,1030,266,19699,182,121,280,517,956,1548,1247,699,224,5774,38,42,81,151,401,901,950,827,483,3874,3,6,18,12,20,37,49,31,12,188,219,173,324,497,661,700,807,720,337,4438,2023,3112,6780,10066,11611,11056,7713,4089,1523,57973,1540,3315,6605,7918,6695,6099,3329,1408,327,37236,548,604,1172,1492,1438,1056,713,310,59,7392,1404,1713,3622,7161,10322,8418,5197,1906,396,40139,411,307,637,1162,2049,3148,2579,1348,346,11987
SOS13,2860,5791,8721,12776,13311,14924,7642,2404,418,68847,956,1004,1698,2240,2528,2112,1181,422,54,12195,3237,3519,6545,13250,19511,14164,7875,2297,381,70779,554,472,1000,2021,3732,5550,4211,1601,289,19430,159,174,401,825,1994,4100,4130,2644,724,15151,12,30,43,81,143,225,214,165,41,954,1010,1103,1989,2576,3215,3318,2735,1596,449,17991,8788,12093,20397,33769,44434,44393,27988,11129,2356,205347,3261,6447,12710,18915,17236,13456,6099,1809,400,80333,671,693,1459,2427,2792,2086,1208,371,70,11777,1556,1777,3994,10537,17021,14873,7600,2311,584,60253,392,288,720,1366,2794,4517,3087,1461,433,15058,87,77,180,392,1062,2335,2451,1786,812,9182,15,14,27,55,80,145,151,149,60,696,767,506,1068,1837,2250,2503,2167,1382,631,13111,6749,9802,20158,35529,43235,39915,22763,9269,2990,190410,6121,12238,21431,31691,30547,28380,13741,4213,818,149180,1627,1697,3157,4667,5320,4198,2389,793,124,23972,4793,5296,10539,23787,36532,29037,15475,4608,965,131032,946,760,1720,3387,6526,10067,7298,3062,722,34488
SOS17,0,3,4,4,0,4,0,0,0,15,0,0,0,0,0,3,3,0,0,6,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,14,0,6,4,7,7,13,10,7,0,54,0,0,0,3,4,3,4,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,5,0,12,0,0,0,0,0,3,5,3,0,11,0,0,0,0,0,3,3,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,3,4,16,18,14,3,58,0,3,4,7,4,7,4,0,0,29,0,0,0,0,0,3,6,0,0,9,0,3,0,3,3,7,0,5,0,21,0,0,0,0,0,6,5,3,0,14
SOS19,77,334,663,395,247,253,142,25,11,2147,19,50,84,85,56,40,18,7,0,359,81,118,244,291,295,218,158,21,6,1432,33,37,77,85,85,82,74,10,0,483,26,21,40,60,60,65,69,33,4,378,0,6,10,13,16,11,3,4,0,63,63,135,376,444,459,287,159,47,29,1999,299,701,1494,1373,1218,956,623,147,50,6861,99,369,706,324,194,183,67,11,4,1957,22,32,60,43,38,41,19,3,3,261,57,83,142,150,214,256,95,17,9,1023,38,29,45,37,47,80,52,10,5,343,9,11,14,14,36,45,28,11,13,181,4,0,0,7,6,7,4,3,0,31,58,86,191,154,137,105,82,39,37,889,287,610,1158,729,672,717,347,94,71,4685,176,703,1369,719,441,436,209,36,15,4104,41,82,144,128,94,81,37,10,3,620,138,201,386,441,509,474,253,38,15,2455,71,66,122,122,132,162,126,20,5,826
