region_id,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS
SOS10,47101,154055,109433,974293,29594,1314476,53,628,318,8096,384,9479,335703,5504,7915,8818,6776,364716,27028,3297,1597,5130,712,37764,25362,8228,4770,11441,743,50544,305064,125944,87369,762247,29980,1310604,76866,1502,5547,695,2090,86700,14712,2279,1656,7801,467,26915,43731,11765,7779,62601,2174,128050,71949,11325,5165,27040,2551,118030,13348,2328,1049,2309,286,19320,123672,2304,1755,1203,2391,131325,68400,30348,20240,287450,7538,413976,101788,24789,10066,56172,4001,196816,48071,256,779,377,1038,50521,100174,16208,6420,14384,4581,141767,27651,2752,1222,3625,910,36160,26914,6670,3368,12760,1027,50739,19518,2803,1695,1204,861,26081,22867,7029,5223,2307,702,38128,26108,3627,2418,6033,624,38810,17746,1519,1273,2714,379,23631,68730,30538,21636,198531,5319,324754,21057,1618,778,1465,564,25482,4303,26,42,11,49,4431,21839,2313,1539,598,348,26637,27029,1994,1584,3169,787,34563,20091,1751,901,879,666,24288,75657,740,1148,516,2455,80516,10307,3169,1978,10067,380,25901,511192,40685,28427,36656,14932,631892,47115,5450,4246,39367,235881,332059,2351146,513444,349336,2549959,361190,6125075,2106756,320311
SOS11,4008,39674,28488,522583,15614,610367,11,221,89,8156,418,8895,5647,481,517,2736,205,9586,1672,399,139,575,74,2859,7760,2623,1682,4709,246,17020,63765,37554,26694,423219,14537,565769,3847,148,1042,167,157,5361,1661,504,331,3354,101,5951,9621,3610,2326,41118,1082,57757,2234,750,254,2371,116,5725,1595,386,156,580,35,2752,4560,322,248,398,110,5638,11480,7987,5061,137920,3471,165919,8710,3643,1189,14767,596,28905,598,16,36,41,19,710,841,426,123,981,63,2434,351,91,37,135,13,627,2209,820,455,1994,102,5580,2348,794,490,651,163,4446,3900,1999,1455,909,212,8475,3177,728,437,1868,114,6324,1181,277,172,666,29,2325,15896,9567,6853,99346,2442,134104,665,105,38,130,18,956,142,4,5,0,0,151,2208,331,276,155,47,3017,1340,217,168,1234,78,3037,363,79,20,43,8,513,765,42,55,19,27,908,2401,938,521,3864,97,7821,27612,6572,4255,11172,1303,50914,3078,1421,1010,27906,65199,98614,195646,122729,84622,1313767,106696,1823460,164125,75303
SOS12,462,4608,3255,57585,1557,67467,0,25,15,2134,49,2223,329,66,43,298,30,766,238,36,30,89,7,400,1010,328,218,518,36,2110,7947,4271,3137,45511,1459,62325,329,28,89,20,16,482,209,69,32,374,17,701,1270,404,288,4349,115,6426,250,124,21,253,18,666,165,49,23,67,10,314,210,29,27,44,8,318,1316,888,556,14622,336,17718,1230,500,204,1792,77,3803,53,6,3,3,3,68,148,44,22,83,12,309,48,15,7,12,8,90,571,171,89,372,25,1228,227,96,52,53,16,444,398,229,150,95,20,892,343,95,45,175,13,671,161,32,14,74,10,291,1843,1091,742,11107,257,15040,118,28,4,20,3,173,5,3,0,0,0,8,216,38,23,26,4,307,127,30,12,149,12,330,40,11,0,3,0,54,49,11,12,4,0,76,312,104,71,402,12,901,2542,728,504,1271,121,5166,282,170,127,3068,5851,9498,22448,14327,9815,144573,10102,201265,18714,8775
SOS13,1699,14518,11411,188877,4463,220968,4,54,32,2793,65,2948,1748,157,175,855,66,3001,1094,242,77,350,38,1801,3825,1151,772,1757,94,7599,25853,13695,10548,154853,4412,209361,951,48,267,28,28,1322,836,212,134,1214,47,2443,4857,1357,1051,15121,367,22753,1041,319,105,856,62,2383,690,176,55,217,15,1153,904,112,93,138,36,1283,4688,3029,2077,51397,1183,62374,6407,2018,658,6954,307,16344,193,8,22,22,8,253,1279,277,108,498,64,2226,252,62,12,75,5,406,3645,801,464,2298,78,7286,607,171,159,167,32,1136,1502,659,606,293,59,3119,1285,302,156,525,28,2296,562,110,93,272,12,1049,5806,3485,2638,40877,853,53659,460,67,49,105,15,696,6,0,0,0,0,6,827,128,105,79,17,1156,546,101,71,438,30,1186,178,34,4,16,4,236,242,9,26,8,0,285,862,316,214,1397,46,2835,10153,2477,1780,4196,379,18985,1328,508,409,9272,24200,35717,84330,46603,34371,485948,37013,688265,70782,28759
SOS17,6,0,3,24,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,16,0,3,16,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,10,3,3,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,13,3,0,0,3,8,14,62,6,9,49,11,137,55,3
SOS19,81,372,239,3024,121,3837,0,7,3,115,15,140,344,7,3,21,11,386,26,4,0,3,0,33,105,18,15,23,0,161,887,303,235,2153,104,3682,61,0,6,3,3,73,45,9,4,23,3,84,125,36,23,238,9,431,48,11,6,15,3,83,15,9,3,6,0,33,106,3,0,3,5,117,254,86,48,799,30,1217,108,29,20,94,14,265,52,0,3,0,0,55,77,26,13,7,3,126,12,0,3,0,0,15,32,13,9,10,3,67,69,7,8,3,0,87,78,20,10,6,3,117,41,12,4,4,4,65,30,3,3,5,0,41,231,72,73,563,21,960,14,3,3,0,4,24,0,0,0,0,0,0,37,0,6,0,0,43,39,3,4,14,3,63,34,7,3,5,4,53,99,0,0,0,9,108,37,6,4,36,3,86,796,96,66,130,37,1125,80,7,9,147,2554,2797,3963,1169,826,7450,2966,16374,3366,682
