region_id,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
SOS10,2386306,2465726,4852032,168113,159267,327380,306803,289354,596157,156800,148136,304936,171454,169822,341276,364791,374097,738888,348777,364372,713149,321886,333227,655113,257737,268949,526686,163020,174651,337671,95079,121618,216697,31846,62232,94078,2298497,2389453,4687950,87807,76275,164082,32033,33142,65175,1288,1234,2522,744,762,1506,34065,35138,69203,1476762,1523720,3000482,767461,808280,1575741,1542121,1587319,3129440,711776,761352,1473128,1978234,2061445,4039679,38503,36717,75220,274177,259651,533828,118410,116135,234545,70210,73919,144129,83546,115062,198608,1029525,1073299,2102824,107707,103489,211196,391511,416323,807834,109020,123304,232324,88162,107479,195641,19857,29037,48894,2216817,2310979,4527796,159427,149059,308486
SOS11,669835,710068,1379903,47113,44902,92015,92650,87950,180600,46745,44742,91487,39305,39348,78653,71377,74979,146356,80674,87101,167775,88204,94473,182677,85647,89484,175131,65234,71097,136331,40233,50964,91197,12652,25028,37680,628451,672852,1301303,41384,37215,78599,36332,38398,74730,814,817,1631,627,636,1263,37773,39851,77624,566680,602694,1169374,63872,68172,132044,609854,651894,1261748,24551,27222,51773,603687,647050,1250737,11212,10746,21958,82119,78150,160269,30443,30690,61133,8800,11486,20286,14947,27920,42867,165822,195593,361415,39798,41609,81407,173773,184441,358214,57197,61730,118927,40223,40118,80341,2259,2016,4275,610991,653901,1264892,63416,57108,120524
SOS12,75920,76175,152095,4876,4742,9618,10947,10517,21464,5249,4931,10180,3358,3120,6478,6230,6784,13014,9182,10073,19255,11433,11619,23052,11375,11057,22432,8200,7716,15916,4094,4092,8186,976,1523,2499,70657,71729,142386,5264,4445,9709,4270,4472,8742,83,100,183,77,60,137,4430,4632,9062,64726,65127,129853,7128,7263,14391,70351,70691,141042,2305,2536,4841,69709,70244,139953,1259,1213,2472,9864,9428,19292,3566,3567,7133,682,804,1486,1277,2715,3992,17201,20538,37739,4283,4487,8770,21231,20483,41714,6972,6507,13479,5158,4037,9195,259,192,451,69911,70844,140755,7355,6316,13671
SOS13,269167,251429,520596,14930,14239,29169,38505,36416,74921,19045,17007,36052,12134,9832,21966,20410,20168,40578,33793,35542,69335,44453,43250,87703,44403,39932,84335,27999,22776,50775,11136,9274,20410,2360,2994,5354,252081,237570,489651,17086,13859,30945,7891,7216,15107,236,166,402,164,147,311,8291,7529,15820,227068,212251,439319,26757,26450,53207,242796,229614,472410,11503,11354,22857,244254,230922,475176,3905,3854,7759,34730,33003,67733,13270,12800,26070,2669,3088,5757,4214,9157,13371,69608,81303,150911,14501,14490,28991,73646,63061,136707,22216,17535,39751,15983,9804,25787,954,696,1650,244686,234408,479094,23575,15835,39410
SOS17,57,55,112,0,0,0,3,3,6,0,0,0,3,0,3,3,0,3,6,4,10,11,3,14,8,18,26,12,14,26,11,14,25,0,0,0,55,55,110,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,29,36,65,27,19,46,41,43,84,13,8,21,48,53,101,0,0,0,6,0,6,0,0,0,0,0,0,4,0,4,20,12,32,0,4,4,5,12,17,8,11,19,8,7,15,0,0,0,0,0,0,1000,1099,2099
SOS19,7592,5326,12918,305,249,554,329,299,628,387,373,760,701,610,1311,1496,1160,2656,1371,732,2103,1220,673,1893,962,719,1681,624,345,969,147,94,241,50,72,122,0,0,0,7592,5326,12918,482,373,855,21,11,32,18,8,26,521,392,913,4867,3413,8280,1732,1386,3118,4851,3769,8620,891,823,1714,4838,3785,8623,35,36,71,256,232,488,151,174,325,139,158,297,198,282,480,2150,1972,4122,377,284,661,1456,1049,2505,505,365,870,390,187,577,68,31,99,0,0,0,0,0,0
