region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
SOS10,1911389,2017108,3928497,922554,555275,1477829,220225,430516,650741,64964,68354,133318,74406,65725,140131,1282149,1119870,2402019,512986,786982,1299968,5.8,5.9,5.8,67.1,55.5,61.1,63.2,52.3,57.6,113081,97195,210276,23951,37471,61422,296985,346385,643370,149616,197160,346776,394512,222845,617357,1901158,1982812,3883970,321402,335332,656734,1251693,1314939,2566632,824720,862851,1687571
SOS11,530075,577214,1107289,219622,117896,337518,56733,130631,187364,18248,18432,36680,21442,18049,39491,316045,285008,601053,183391,261821,445212,6.8,6.3,6.6,59.6,49.4,54.3,55.6,46.2,50.7,9178,8439,17617,4772,8709,13481,36037,55503,91540,28533,45023,73556,154518,90695,245213,524244,560394,1084638,100032,109319,209351,343908,366422,710330,237602,261486,499088
SOS12,60100,60912,121012,24787,12493,37280,6577,14753,21330,2160,2102,4262,2393,1820,4213,35917,31168,67085,21032,26980,48012,6.7,5.8,6.3,59.8,51.2,55.4,55.8,48.2,52.0,973,946,1919,514,994,1508,3782,5807,9589,3216,5165,8381,18520,9614,28134,62662,62790,125452,9042,9562,18604,44619,44016,88635,22671,23979,46650
SOS13,215732,200774,416506,103040,49953,152993,24824,54197,79021,8448,7860,16308,6495,5131,11626,142807,117141,259948,61283,74349,135632,4.5,4.4,4.5,66.2,58.3,62.4,63.2,55.8,59.6,4437,4261,8698,1882,4210,6092,16378,25169,41547,12724,19969,32693,63074,31097,94171,224762,211795,436557,26849,26713,53562,168386,156110,324496,69708,69604,139312
SOS17,52,56,108,16,4,20,3,3,6,4,3,7,0,0,0,23,10,33,26,38,64,0,0,0,41.8,18.2,30.0,41.8,18.2,30.0,0,0,0,0,0,0,3,3,6,3,5,8,22,7,29,44,47,91,8,6,14,34,36,70,21,16,37
SOS19,6957,4781,11738,1523,762,2285,471,530,1001,216,153,369,642,422,1064,2852,1867,4719,2238,2149,4387,22.5,22.6,22.5,41.0,39.1,40.2,31.8,30.2,31.1,162,181,343,45,68,113,599,684,1283,297,349,646,1223,578,1801,1330,812,2142,4160,3581,7741,878,479,1357,4323,3695,8018
