region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
SOS10,6499,131543,18758,156800,8058,147241,16154,171453,20506,311817,32469,364792,30306,292543,25928,348777,38654,260130,23101,321885,34893,204106,18738,257737,18189,128690,16140,163019,9685,71089,14306,95080,2674,22879,6293,31846,169464,1570038,171887,1911389,7446,125651,15040,148137,10944,146048,12833,169825,33660,313825,26612,374097,50551,291160,22661,364372,63153,250224,19851,333228,57302,194012,17634,268948,26245,130793,17613,174651,11298,90277,20042,121617,2278,47539,12416,62233,262877,1589529,164702,2017108,13945,257194,33798,304937,19002,293289,28987,341278,54166,625642,59081,738889,80857,583703,48589,713149,101807,510354,42952,655113,92195,398118,36372,526685,44434,259483,33753,337670,20983,161366,34348,216697,4952,70418,18709,94079,432341,3159567,336589,3928497
SOS11,1990,38837,5919,46746,1988,33668,3648,39304,4871,60266,6239,71376,8024,66137,6513,80674,11145,70504,6554,88203,12036,67372,6240,85648,7133,51281,6821,65235,3924,29400,6911,40235,963,9011,2677,12651,52074,426476,51522,530072,2346,37377,5019,44742,2917,33900,2530,39347,8946,61811,4222,74979,13978,68155,4969,87102,19270,70113,5090,94473,20009,63930,5545,89484,10268,53123,7706,71097,4693,36677,9593,50963,852,19005,5172,25029,83279,444091,49846,577216,4336,76214,10938,91488,4905,67568,6178,78651,13817,122077,10461,146355,22002,134292,11482,167776,30415,140617,11644,182676,32045,131302,11785,175132,17401,104404,14527,136332,8617,66077,16504,91198,1815,28016,7849,37680,135353,870567,101368,1107288
SOS12,247,4353,649,5249,177,2920,262,3359,461,5345,424,6230,912,7676,595,9183,1456,9254,726,11436,1494,9130,749,11373,897,6483,821,8201,378,3030,684,4092,78,697,202,977,6100,48888,5112,60100,271,4077,583,4931,258,2630,231,3119,850,5578,357,6785,1662,7900,509,10071,2437,8573,608,11618,2437,7965,657,11059,1123,5799,793,7715,411,2936,745,4092,59,1162,300,1521,9508,46620,4783,60911,518,8430,1232,10180,435,5550,493,6478,1311,10923,781,13015,2574,15576,1104,19254,3893,17827,1334,23054,3931,17095,1406,22432,2020,12282,1614,15916,789,5966,1429,8184,137,1859,502,2498,15608,95508,9895,121011
SOS13,825,15749,2471,19045,613,10272,1250,12135,1529,16679,2202,20410,3320,27772,2701,33793,5653,35653,3147,44453,5944,35309,3151,44404,2824,22510,2665,27999,958,8578,1599,11135,205,1717,438,2360,21871,174239,19624,215734,947,14058,2003,17008,740,8471,619,9830,2497,16465,1206,20168,5582,28011,1949,35542,8929,32124,2198,43251,9223,28313,2397,39933,3393,17300,2082,22775,1005,6804,1466,9275,173,2308,511,2992,32489,153854,14431,200774,1772,29807,4474,36053,1353,18743,1869,21965,4026,33144,3408,40578,8902,55783,4650,69335,14582,67777,5345,87704,15167,63622,5548,84337,6217,39810,4747,50774,1963,15382,3065,20410,378,4025,949,5352,54360,328093,34055,416508
SOS17,0,0,0,0,0,3,0,3,0,3,0,3,0,5,0,5,0,6,4,10,0,9,0,9,3,7,3,13,3,6,3,12,0,0,0,0,6,39,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,3,15,0,18,0,15,0,15,0,8,6,14,0,0,0,0,3,46,6,55,0,0,0,0,0,3,0,3,0,3,0,3,0,10,0,10,0,9,4,13,3,24,0,27,3,22,3,28,3,14,9,26,0,0,0,0,9,85,16,110
SOS19,18,289,80,387,33,531,137,701,86,1019,391,1496,100,827,444,1371,95,662,463,1220,68,591,303,962,49,421,152,622,7,98,42,147,0,28,22,50,456,4466,2034,6956,24,281,66,371,35,491,84,610,79,887,195,1161,85,481,167,733,102,447,124,673,124,498,95,717,34,244,69,347,3,51,40,94,0,45,29,74,486,3425,869,4780,42,570,146,758,68,1022,221,1311,165,1906,586,2657,185,1308,611,2104,197,1109,587,1893,192,1089,398,1679,83,665,221,969,10,149,82,241,0,73,51,124,942,7891,2903,11736
