region_id,Australia_M,Australia_F,Australia_P,Bosnia_Herzegovina_M,Bosnia_Herzegovina_F,Bosnia_Herzegovina_P,Cambodia_M,Cambodia_F,Cambodia_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Frmr_Yug_Repc_Mac_FYROM_M,Frmr_Yug_Repc_Mac_FYROM_F,Frmr_Yug_Repc_Mac_FYROM_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_Tot,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Malta_M,Malta_F,Malta_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africa_P,South_Eastern_Europe_nfd_M,South_Eastern_Europe_nfd_F,South_Eastern_Europe_nfd_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Thailand_M,Thailand_F,Thailand_P,Turkey_M,Turkey_F,Turkey_P,UK_Channel_Islands_Isle_Man_M,UK_Channel_Islands_Isle_Man_F,UK_Channel_Islands_Isle_Man_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,Tot_M,Tot_F,Tot_P
SOS10,1476762,1523721,3000483,3649,3790,7439,4910,5949,10859,4461,5016,9477,67387,84531,151918,7976,8112,16088,9116,8389,17505,14144,16420,30564,8394,8464,16858,10331,11650,21981,14521,15671,30192,17706,19880,37586,49127,40931,90058,11732,14028,25760,14576,14275,28851,10080,8495,18575,22913,21881,44794,3696,7465,11161,18866,21992,40858,28308,26760,55068,11724,13840,25564,6491,6557,13048,5865,5557,11422,45525,44856,90381,26341,38706,65047,5594,7330,12924,4787,5630,10417,17137,17633,34770,3694,3728,7422,11316,11333,22649,5528,10456,15984,6465,6135,12600,104368,96986,201354,10428,10757,21185,32227,38421,70648,148079,146654,294733,142081,133727,275808,2386305,2465726,4852031
SOS11,566681,602693,1169374,93,77,170,80,98,178,714,849,1563,1342,1558,2900,503,397,900,364,279,643,576,643,1219,94,80,174,2578,2978,5556,474,365,839,352,370,722,2273,2013,4286,304,436,740,119,92,211,1152,969,2121,2038,1606,3644,172,487,659,299,341,640,261,179,440,485,703,1188,529,455,984,2061,2191,4252,7743,8021,15764,992,3003,3995,407,561,968,216,303,519,1775,1884,3659,312,312,624,427,398,825,305,829,1134,154,115,269,23628,24348,47976,1527,1661,3188,387,377,764,9128,9193,18321,39287,39204,78491,669832,710068,1379900
SOS12,64724,65128,129852,14,8,22,5,9,14,82,117,199,79,99,178,64,49,113,36,29,65,41,50,91,15,17,32,345,363,708,59,43,102,25,18,43,109,86,195,24,44,68,16,18,34,130,109,239,272,179,451,8,42,50,34,21,55,36,36,72,40,62,102,141,102,243,279,236,515,834,844,1678,59,278,337,39,47,86,18,30,48,166,182,348,39,29,68,25,29,54,18,78,96,11,3,14,3068,2983,6051,171,195,366,14,44,58,813,786,1599,4068,3781,7849,75921,76174,152095
SOS13,227069,212250,439319,38,42,80,41,50,91,266,400,666,398,436,834,329,243,572,114,65,179,196,195,391,64,56,120,1360,1403,2763,248,148,396,93,95,188,406,357,763,86,146,232,109,91,200,495,387,882,1598,1088,2686,74,140,214,105,103,208,384,288,672,153,212,365,892,675,1567,1060,923,1983,2985,3008,5993,224,730,954,159,176,335,89,129,218,694,707,1401,147,127,274,75,87,162,76,225,301,40,27,67,9377,9362,18739,783,904,1687,156,129,285,3446,3296,6742,15339,12730,28069,269168,251430,520598
SOS17,27,35,62,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,5,6,11,3,0,3,0,0,0,4,3,7,0,3,3,57,56,113
SOS19,4868,3414,8282,6,3,9,4,0,4,18,22,40,93,112,205,15,6,21,9,5,14,17,23,40,6,3,9,40,33,73,7,8,15,13,15,28,60,25,85,16,15,31,26,20,46,61,42,103,28,15,43,3,21,24,27,29,56,26,16,42,17,19,36,5,6,11,29,17,46,253,162,415,26,29,55,12,6,18,11,13,24,38,27,65,6,3,9,8,6,14,7,19,26,18,10,28,385,305,690,47,55,102,47,39,86,351,256,607,991,526,1517,7594,5325,12919
