region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
118,3118,1981,7776,64,17,12956,19671,14071,37538,302,131,71713,487,397,1451,17,7,2359,463,596,3662,26,10,4757,20621,15064,42651,345,148,78829,788,526,1890,8,5,3217,24527,17571,52317,417,170,95002
119,21552,4903,10548,225,50,37278,71107,15333,33362,531,206,120539,2536,529,1303,30,6,4404,2306,678,2148,51,17,5200,75949,16540,36813,612,229,130143,3938,959,2470,52,7,7426,101439,22402,49831,889,286,174847
120,7222,1913,5263,116,11,14525,31625,12820,28715,503,113,73776,884,343,903,15,6,2151,932,587,2078,54,11,3662,33441,13750,31696,572,130,79589,1265,429,1314,27,12,3047,41928,16092,38273,715,153,97161
121,5969,1202,6167,39,31,13408,63320,9333,41122,208,163,114146,1319,248,1346,3,7,2923,1106,345,2988,23,11,4473,65745,9926,45456,234,181,121542,1689,308,1407,11,9,3424,73403,11436,53030,284,221,138374
122,4985,1190,4540,63,14,10792,42914,5204,18532,204,52,66906,1203,181,797,10,0,2191,933,224,1844,32,3,3036,45050,5609,21173,246,55,72133,1388,267,941,21,4,2621,51423,7066,26654,330,73,85546
123,9781,2415,846,104,10,13156,48291,5168,1080,188,30,54757,1973,265,81,9,0,2328,2238,469,124,18,0,2849,52502,5902,1285,215,30,59934,2337,368,132,33,3,2873,64620,8685,2263,352,43,75963
124,13014,2547,1718,147,46,17472,63262,5937,2958,151,43,72351,2232,257,130,9,3,2631,2588,469,424,21,0,3502,68082,6663,3512,181,46,78484,2579,393,306,25,12,3315,83675,9603,5536,353,104,99271
125,14080,3056,6819,83,35,24073,54502,12194,25229,162,152,92239,1818,415,887,14,9,3143,1818,579,1683,14,8,4102,58138,13188,27799,190,169,99484,2964,663,1701,17,11,5356,75182,16907,36319,290,215,128913
126,4293,1080,2631,25,4,8033,28109,5748,11614,83,22,45576,724,165,393,4,0,1286,549,176,751,8,0,1484,29382,6089,12758,95,22,48346,918,222,527,3,3,1673,34593,7391,15916,123,29,58052
127,15916,3279,4204,124,20,23543,56425,8475,6454,125,69,71548,2275,402,408,12,4,3101,2529,529,619,6,6,3689,61229,9406,7481,143,79,78338,3502,810,850,23,0,5185,80647,13495,12535,290,99,107066
128,6041,1778,3287,111,3,11220,40755,5975,10456,152,12,57350,1229,239,529,8,0,2005,823,288,1145,24,3,2283,42807,6502,12130,184,15,61638,1362,322,606,11,0,2301,50210,8602,16023,306,18,75159
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
