region_id,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
101,295,402,583,783,716,549,107,13,0,3448,175,169,297,395,422,335,135,54,16,1998,6090,7003,14948,21376,24160,16618,3757,645,67,94664
102,339,633,1050,1244,1183,779,141,16,0,5385,239,285,567,641,651,447,136,47,23,3036,8870,12103,23422,30059,32191,20294,3667,358,47,131011
103,287,455,674,647,660,429,114,17,0,3283,161,173,263,349,352,330,160,54,15,1857,5490,7542,14633,18471,20287,14453,3934,768,84,85662
104,158,183,331,462,461,326,60,11,0,1992,102,68,158,237,218,185,60,33,3,1064,3637,3605,7354,10994,13628,9516,1548,232,24,50538
105,140,218,346,360,367,273,92,14,0,1810,87,88,176,215,229,207,86,28,7,1123,3040,4005,8432,10052,11644,8115,2289,462,50,48089
106,459,753,1084,1140,986,569,121,14,3,5129,184,247,412,560,465,360,127,51,9,2415,7849,10395,20558,24624,24978,15586,2843,405,48,107286
107,323,665,1031,1106,983,562,141,18,0,4829,203,288,452,474,525,312,70,43,6,2373,7559,12216,23917,27791,28827,16368,2434,287,25,119424
108,180,257,465,680,657,461,113,3,0,2816,115,93,179,291,353,271,109,58,6,1475,4868,4632,9833,15391,19558,13707,2840,430,44,71303
109,144,221,323,384,356,251,70,8,0,1757,115,96,181,207,244,199,104,37,12,1195,3324,4169,8345,10448,12133,8867,2184,375,46,49891
110,270,359,573,604,622,460,137,26,0,3051,145,121,240,332,343,293,157,55,9,1695,4933,6260,12617,15820,18160,13285,3714,714,81,75584
111,498,834,1327,1332,1227,800,189,25,3,6235,260,316,562,685,631,393,121,38,12,3018,10590,16774,32165,34591,35382,22115,3601,404,38,155660
112,182,323,575,791,811,549,82,12,4,3329,140,155,314,399,459,345,116,65,21,2014,5824,6584,13852,20438,24556,16959,3076,529,67,91885
113,225,351,493,477,481,362,97,16,0,2502,133,173,253,278,292,259,125,39,17,1569,4879,6561,12357,14475,15995,10816,2679,495,81,68338
114,132,238,322,418,465,298,71,6,0,1950,88,105,153,205,247,171,93,26,19,1107,3435,4123,7577,11416,13995,9840,2327,292,44,53049
115,290,497,662,991,1025,663,183,13,0,4324,163,214,406,604,549,403,130,27,6,2502,6452,10432,16621,25584,27207,17879,3988,389,26,108578
116,286,605,1229,1189,1022,621,117,6,0,5075,288,496,993,906,766,428,109,21,4,4011,6904,13407,33580,33417,28656,16543,2298,128,8,134941
117,101,466,1495,1069,757,436,92,3,3,4422,105,464,1226,682,452,255,116,26,9,3335,2859,15407,54917,35133,21900,12487,2653,305,37,145698
118,117,381,1088,808,675,485,159,25,3,3741,98,313,902,655,529,380,190,57,30,3154,2962,11244,38700,30534,22691,15001,4556,752,136,126576
119,400,955,2085,2157,1954,1131,260,32,0,8974,339,916,1823,1519,1380,771,207,62,9,7026,8484,21885,55435,52241,48870,28174,5368,494,74,221025
120,134,381,1133,1001,933,604,165,24,3,4378,130,388,921,701,595,344,114,40,11,3244,3652,11779,37506,33637,27625,16877,3551,391,46,135064
121,239,573,1059,1210,1170,785,239,33,7,5315,172,365,846,926,872,587,258,89,25,4140,6568,15378,43084,46138,42556,27913,8196,1160,153,191146
122,254,517,1013,1051,1033,627,178,20,0,4693,162,214,554,682,605,398,173,49,13,2850,5401,9317,24446,31391,28073,17562,4796,578,71,121635
123,333,569,927,919,827,592,96,4,0,4267,231,332,616,592,569,329,82,22,3,2776,6720,11481,23348,25215,25112,15857,2237,169,18,110157
124,440,770,1214,1220,1115,713,138,11,0,5621,255,404,658,735,685,451,117,39,14,3358,8720,14257,28608,31169,31747,21053,3385,264,36,139239
125,237,695,1527,1458,1283,764,196,13,3,6176,279,715,1592,1154,973,536,148,41,13,5451,6163,17412,48297,38037,33329,19819,3644,305,41,167047
126,111,258,552,623,686,421,121,10,3,2785,71,186,419,384,373,251,81,14,8,1787,3024,7247,17692,18158,18412,11665,2645,334,40,79217
127,318,775,1361,1518,1234,648,129,6,0,5989,297,706,1311,1217,1105,640,108,33,10,5427,6891,15691,32798,33750,32535,17444,2483,210,18,141820
128,269,553,839,883,942,571,143,18,0,4218,165,226,437,483,479,342,100,50,9,2291,6312,10835,21682,25199,25285,16917,3483,358,49,110120
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,9,6,9,0,0,0,33
199,3,22,39,22,24,6,3,0,0,119,7,22,57,28,31,14,6,0,0,165,181,561,1184,709,586,373,55,0,3,3652
