region_id,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_Tot_M_EO,C10_12F_O_E_Tot_M_O_EVWW,C10_12F_O_E_Tot_M_O_ENWNA,C10_12F_O_E_Tot_M_O_PENS,C10_12F_O_E_Tot_M_O_E_T,C10_12F_O_E_Tot_M_LPENS,C10_12F_O_E_Tot_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_TM_EO,C13_14F_O_E_TM_O_EVWW,C13_14F_O_E_TM_O_ENWNA,C13_14F_O_E_TM_O_PENS,C13_14F_O_E_TM_O_E_T,C13_14F_O_E_TM_LPENS,C13_14F_O_E_TM_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
101,8455,175,0,13,188,3,8646,213,426,16,0,442,0,655,3,22,15,0,37,3,43,5,0,0,15,15,0,20,221,448,31,15,494,3,718,0,0,0,0,0,3,3,8676,623,31,28,682,9,9367,8235,130,0,15,145,0,8380,188,387,19,0,406,0,594,3,16,15,0,31,0,34,14,0,0,12,12,0,26,205,403,34,12,449,0,654,5,0,0,0,0,4,9,8445,533,34,27,594,4,9043,5276,79,0,8,87,3,5366,114,225,3,3,231,0,345,3,8,17,0,25,0,28,9,0,0,14,14,0,23,126,233,20,17,270,0,396,3,0,0,0,0,3,6,5405,312,20,25,357,6,5768,3488,49,0,6,55,0,3543,59,153,7,3,163,0,222,3,4,10,0,14,0,17,6,0,0,5,5,0,11,68,157,17,8,182,0,250,0,0,0,0,0,3,3,3556,206,17,14,237,3,3796,4371,56,0,0
102,13159,263,5,20,288,7,13454,393,539,21,3,563,0,956,11,54,15,0,69,0,80,20,0,0,21,21,0,41,424,593,36,24,653,0,1077,3,0,0,0,0,0,3,13586,856,41,44,941,7,14534,12467,258,3,17,278,10,12755,321,494,14,0,508,0,829,6,33,23,0,56,0,62,14,3,0,12,15,0,29,341,530,37,12,579,0,920,0,0,0,0,0,0,0,12808,788,40,29,857,10,13675,7436,117,3,16,136,8,7580,180,271,12,3,286,0,466,5,11,14,0,25,0,30,14,0,0,16,16,0,30,199,282,26,19,327,0,526,3,0,0,0,0,0,3,7638,399,29,35,463,8,8109,5043,68,5,8,81,0,5124,122,170,6,0,176,0,298,6,14,10,0,24,0,30,7,0,0,3,3,0,10,135,184,16,3,203,0,338,0,0,0,0,0,0,0,5178,252,21,11,284,0,5462,6428,93,0,14
103,9296,96,0,13,109,4,9409,159,209,11,0,220,0,379,4,23,18,0,41,0,45,29,0,0,21,21,0,50,192,232,29,21,282,0,474,3,3,0,0,3,0,6,9491,331,29,34,394,4,9889,8838,80,0,6,86,4,8928,120,196,17,0,213,0,333,0,23,22,0,45,0,45,14,0,0,20,20,0,34,134,219,39,20,278,0,412,0,0,0,0,0,0,0,8972,299,39,26,364,4,9340,5203,48,4,3,55,0,5258,67,126,4,3,133,0,200,6,10,20,0,30,0,36,5,3,0,14,17,0,22,78,139,24,17,180,0,258,0,0,0,0,0,0,0,5281,187,28,20,235,0,5516,3515,31,0,5,36,3,3554,45,83,4,0,87,0,132,3,4,11,0,15,0,18,5,0,0,7,7,0,12,53,87,15,7,109,0,162,0,0,0,0,0,0,0,3568,118,15,12,145,3,3716,4119,23,0,6
104,4705,58,0,7,65,6,4776,112,182,13,0,195,0,307,4,26,31,0,57,0,61,4,0,0,6,6,0,10,120,208,44,6,258,0,378,6,0,0,0,0,0,6,4831,266,44,13,323,6,5160,4762,50,4,0,54,0,4816,97,189,7,3,199,0,296,0,17,26,0,43,0,43,10,0,0,10,10,0,20,107,206,33,13,252,0,359,0,4,0,0,4,0,4,4869,260,37,13,310,0,5179,3101,27,3,3,33,0,3134,62,99,0,0,99,0,161,3,10,20,0,30,0,33,7,0,0,7,7,0,14,72,109,20,7,136,0,208,0,3,0,0,3,0,3,3173,139,23,10,172,0,3345,2074,22,0,3,25,0,2099,40,61,5,0,66,0,106,0,8,15,0,23,0,23,3,0,0,4,4,0,7,43,69,20,4,93,0,136,0,0,0,0,0,0,0,2117,91,20,7,118,0,2235,2631,14,0,3
105,5038,46,0,17,63,0,5101,64,130,3,0,133,0,197,4,6,3,0,9,0,13,6,0,0,8,8,0,14,74,136,6,8,150,0,224,3,0,3,0,3,0,6,5115,182,9,25,216,0,5331,4672,36,0,4,40,3,4715,52,118,3,0,121,0,173,0,11,5,0,16,0,16,8,3,0,17,20,0,28,60,132,8,17,157,0,217,0,0,0,0,0,0,0,4732,168,8,21,197,3,4932,2741,15,0,3,18,0,2759,32,71,3,0,74,0,106,3,3,3,0,6,0,9,12,0,0,6,6,0,18,47,74,6,6,86,0,133,3,0,0,0,0,0,3,2791,89,6,9,104,0,2895,1658,7,0,0,7,0,1665,20,40,0,0,40,0,60,0,3,4,0,7,0,7,5,0,0,4,4,0,9,25,43,4,4,51,0,76,0,0,0,0,0,0,0,1683,50,4,4,58,0,1741,1834,8,0,0
106,11955,126,0,16,142,3,12100,218,278,11,3,292,0,510,5,21,7,0,28,0,33,18,5,0,19,24,0,42,241,304,18,22,344,0,585,5,0,0,0,0,0,5,12201,430,18,38,486,3,12690,11232,96,0,10,106,0,11338,151,225,14,3,242,0,393,7,16,5,0,21,0,28,14,0,0,19,19,0,33,172,241,19,22,282,0,454,0,0,0,0,0,0,0,11404,337,19,32,388,0,11792,6761,65,0,6,71,3,6835,90,121,6,3,130,0,220,3,10,7,0,17,0,20,7,0,0,5,5,0,12,100,131,13,8,152,0,252,0,0,0,0,0,0,0,6861,196,13,14,223,3,7087,4388,33,0,6,39,0,4427,57,66,3,0,69,0,126,0,3,11,0,14,0,14,3,0,0,7,7,0,10,60,69,14,7,90,0,150,0,0,0,0,0,0,0,4448,102,14,13,129,0,4577,5117,33,3,8
107,10743,394,3,17,414,3,11160,474,1393,55,0,1448,0,1922,7,147,67,0,214,0,221,15,4,0,18,22,0,37,496,1544,122,18,1684,0,2180,6,9,3,0,12,10,28,11245,1947,128,35,2110,13,13368,10412,316,3,17,336,3,10751,335,1286,59,3,1348,0,1683,7,88,78,0,166,0,173,19,4,0,14,18,0,37,361,1378,137,17,1532,0,1893,7,4,0,0,4,5,16,10780,1698,140,34,1872,8,12660,6288,181,0,11,192,4,6484,204,735,36,3,774,0,978,3,50,52,0,102,0,105,11,0,0,5,5,0,16,218,785,88,8,881,0,1099,0,0,0,0,0,7,7,6506,966,88,19,1073,11,7590,3964,94,6,10,110,0,4074,116,530,24,0,554,0,670,4,22,39,0,61,0,65,0,3,0,5,8,0,8,120,555,63,5,623,0,743,0,0,0,0,0,4,4,4084,649,69,15,733,4,4821,5266,126,0,15
108,6875,87,0,4,91,0,6966,142,126,0,0,126,0,268,0,9,13,0,22,0,22,12,3,0,15,18,0,30,154,138,13,15,166,0,320,3,0,0,0,0,3,6,7032,225,13,19,257,3,7292,7200,69,0,21,90,0,7290,127,102,0,0,102,0,229,3,6,11,0,17,0,20,8,0,0,15,15,0,23,138,108,11,15,134,0,272,0,0,0,0,0,3,3,7338,177,11,36,224,3,7565,4448,42,0,9,51,0,4499,74,59,3,0,62,0,136,3,5,5,0,10,0,13,3,3,0,9,12,0,15,80,67,8,9,84,0,164,0,0,0,0,0,0,0,4528,109,8,18,135,0,4663,3042,21,0,6,27,0,3069,44,51,4,0,55,0,99,0,0,3,0,3,0,3,7,0,0,5,5,0,12,51,51,7,5,63,0,114,0,0,0,0,0,0,0,3093,72,7,11,90,0,3183,3846,26,0,4
109,4652,63,0,5,68,0,4720,83,150,0,3,153,0,236,0,26,14,0,40,3,43,6,0,0,6,6,0,12,89,176,14,9,199,3,291,3,0,0,0,0,3,6,4744,239,14,14,267,6,5017,4575,47,0,5,52,0,4627,65,156,0,0,156,0,221,0,11,14,0,25,3,28,6,0,0,6,6,0,12,71,167,14,6,187,3,261,3,0,0,0,0,3,6,4649,214,14,11,239,6,4894,2814,19,0,5,24,0,2838,32,65,0,0,65,0,97,0,7,6,0,13,0,13,4,0,0,3,3,0,7,36,72,6,3,81,0,117,0,3,0,0,3,0,3,2850,94,6,8,108,0,2958,1959,14,0,0,14,0,1973,25,52,0,0,52,0,77,0,3,12,0,15,0,15,4,3,0,4,7,0,11,29,58,12,4,74,0,103,0,0,0,0,0,0,0,1988,72,12,4,88,0,2076,2386,21,0,0
110,7761,75,0,16,91,0,7852,99,173,8,0,181,0,280,0,36,7,0,43,0,43,12,0,0,20,20,0,32,111,209,15,20,244,0,355,0,3,0,0,3,0,3,7872,287,15,36,338,0,8210,7548,62,0,11,73,0,7621,90,161,11,0,172,0,262,0,12,7,0,19,0,19,14,0,0,21,21,0,35,104,173,18,21,212,0,316,0,0,0,0,0,0,0,7652,235,18,32,285,0,7937,4465,40,0,4,44,0,4509,37,85,6,0,91,0,128,0,3,4,0,7,0,7,8,0,0,12,12,0,20,45,88,10,12,110,0,155,3,0,0,0,0,0,3,4513,128,10,16,154,0,4667,2903,25,0,3,28,0,2931,23,43,0,0,43,0,66,0,3,7,0,10,0,10,8,0,0,3,3,0,11,31,46,7,3,56,0,87,0,0,0,0,0,0,0,2934,71,7,6,84,0,3018,3407,15,0,7
