region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
101,1917,916,4296,32722,45759,23960,19871,30684,15012,168008
102,3936,2183,8965,51652,64651,33315,28357,51322,22190,251487
103,2068,718,4045,29684,38983,20460,19371,32421,14666,155585
104,1559,694,3279,19067,27723,15527,13987,20704,8816,105824
105,1073,435,2169,15716,21793,11299,10609,20361,9544,89322
106,2080,806,4267,37302,49011,25809,24645,39151,16306,192224
107,2814,1001,5800,47421,57003,28981,24310,48980,16538,223233
108,2974,1418,6404,27643,41280,24579,22204,34403,15083,165192
109,1204,591,2566,17834,22495,11480,10355,18970,7963,89097
110,1701,770,3621,26387,34635,18489,17535,29503,13212,139761
111,4255,1595,8730,61799,74444,36412,29501,58344,20596,281096
112,3130,1342,6509,35741,49146,26544,22460,35692,15679,185262
113,1510,632,3125,23455,29476,15247,13923,24935,11145,118181
114,1754,811,3737,19712,28560,16475,15058,21895,10351,112051
115,1494,567,3188,39943,44681,22651,18162,31711,8736,165884
116,1608,490,2793,48603,54552,24446,23067,61965,18870,231503
117,1357,643,2784,69724,57569,15658,9978,53791,30640,237360
118,2566,1198,5733,61777,51317,17992,12415,42840,25291,211632
119,5495,2099,11457,86738,90326,41537,37274,126365,38970,421210
120,2553,1058,5197,56289,57078,22284,15806,50202,19179,220838
121,3846,1592,9132,82126,84934,37423,27146,53633,20403,305665
122,2819,1108,6252,49685,53262,23897,16946,33729,12875,190394
123,1206,608,2505,39836,45748,21676,19249,41630,14223,182362
124,1845,863,4006,49650,60975,29138,24804,45222,17447,227236
125,3160,1401,6479,64635,68226,30911,28076,93185,31342,316375
126,1993,629,4188,32772,35105,16332,11899,30840,8028,134976
127,2036,725,3790,55082,54768,25279,25194,94643,26554,281520
128,2065,862,4596,41548,46276,22422,16972,32311,10492,170021
197,0,0,0,9,6,9,3,71,14,112
199,66,48,123,2361,1818,643,574,3419,2924,11739
