region_id,Age_yr_55_P,Age_yr_56_M,Age_yr_56_F,Age_yr_56_P,Age_yr_57_M,Age_yr_57_F,Age_yr_57_P,Age_yr_58_M,Age_yr_58_F,Age_yr_58_P,Age_yr_59_M,Age_yr_59_F,Age_yr_59_P,Age_yr_55_59_M,Age_yr_55_59_F,Age_yr_55_59_P,Age_yr_60_M,Age_yr_60_F,Age_yr_60_P,Age_yr_61_M,Age_yr_61_F,Age_yr_61_P,Age_yr_62_M,Age_yr_62_F,Age_yr_62_P,Age_yr_63_M,Age_yr_63_F,Age_yr_63_P,Age_yr_64_M,Age_yr_64_F,Age_yr_64_P,Age_yr_60_64_M,Age_yr_60_64_F,Age_yr_60_64_P,Age_yr_65_M,Age_yr_65_F,Age_yr_65_P,Age_yr_66_M,Age_yr_66_F,Age_yr_66_P,Age_yr_67_M,Age_yr_67_F,Age_yr_67_P,Age_yr_68_M,Age_yr_68_F,Age_yr_68_P,Age_yr_69_M,Age_yr_69_F,Age_yr_69_P,Age_yr_65_69_M,Age_yr_65_69_F,Age_yr_65_69_P,Age_yr_70_M,Age_yr_70_F,Age_yr_70_P,Age_yr_71_M,Age_yr_71_F,Age_yr_71_P,Age_yr_72_M,Age_yr_72_F,Age_yr_72_P,Age_yr_73_M,Age_yr_73_F,Age_yr_73_P,Age_yr_74_M,Age_yr_74_F,Age_yr_74_P,Age_yr_70_74_M,Age_yr_70_74_F,Age_yr_70_74_P,Age_yr_75_M,Age_yr_75_F,Age_yr_75_P,Age_yr_76_M,Age_yr_76_F,Age_yr_76_P,Age_yr_77_M,Age_yr_77_F,Age_yr_77_P,Age_yr_78_M,Age_yr_78_F,Age_yr_78_P,Age_yr_79_M,Age_yr_79_F,Age_yr_79_P,Age_yr_75_79_M,Age_yr_75_79_F,Age_yr_75_79_P,Age_yr_80_84_M,Age_yr_80_84_F,Age_yr_80_84_P,Age_yr_85_89_M,Age_yr_85_89_F,Age_yr_85_89_P,Age_yr_90_94_M,Age_yr_90_94_F,Age_yr_90_94_P,Age_yr_95_99_M,Age_yr_95_99_F,Age_yr_95_99_P,Age_yr_100_yr_over_M,Age_yr_100_yr_over_F,Age_yr_100_yr_over_P,Tot_M,Tot_F,Tot_P
101,2982,1518,1492,3010,1523,1490,3013,1485,1570,3055,1403,1521,2924,7443,7541,14984,1520,1437,2957,1531,1439,2970,1500,1419,2919,1486,1440,2926,1637,1559,3196,7674,7294,14968,1299,1228,2527,1240,1225,2465,1218,1172,2390,1095,1080,2175,1081,1093,2174,5933,5798,11731,1012,980,1992,988,928,1916,920,876,1796,855,844,1699,785,743,1528,4560,4371,8931,743,741,1484,666,737,1403,574,641,1215,583,598,1181,557,618,1175,3123,3335,6458,2230,2729,4959,1111,1862,2973,336,729,1065,44,184,228,6,27,33,103615,104207,207822
102,4078,1863,2085,3948,1859,1957,3816,1861,2016,3877,1811,1899,3710,9407,10022,19429,1831,1861,3692,1706,1946,3652,1687,1920,3607,1828,2023,3851,1990,2172,4162,9042,9922,18964,1654,1829,3483,1662,1813,3475,1556,1776,3332,1444,1587,3031,1423,1625,3048,7739,8630,16369,1387,1554,2941,1333,1369,2702,1282,1454,2736,1170,1385,2555,1162,1344,2506,6334,7106,13440,1029,1243,2272,1020,1292,2312,974,1213,2187,921,1171,2092,959,1172,2131,4903,6091,10994,4022,5499,9521,2297,3807,6104,743,1580,2323,117,371,488,7,45,52,150702,161482,312184
103,2505,1347,1251,2598,1267,1257,2524,1261,1230,2491,1312,1206,2518,6448,6188,12636,1308,1211,2519,1270,1233,2503,1247,1193,2440,1260,1174,2434,1290,1342,2632,6375,6153,12528,1112,1066,2178,1137,1016,2153,1048,1031,2079,931,952,1883,950,943,1893,5178,5008,10186,850,840,1690,819,836,1655,769,841,1610,777,751,1528,774,787,1561,3989,4055,8044,654,761,1415,649,698,1347,564,654,1218,552,579,1131,562,615,1177,2981,3307,6288,2103,2673,4776,941,1792,2733,278,751,1029,56,181,237,7,42,49,98325,98417,196742
104,2041,1024,1024,2048,968,971,1939,1007,1002,2009,951,948,1899,4975,4961,9936,1000,966,1966,949,970,1919,936,935,1871,965,872,1837,980,990,1970,4830,4733,9563,841,886,1727,791,827,1618,815,752,1567,688,711,1399,697,721,1418,3832,3897,7729,616,671,1287,620,628,1248,588,574,1162,575,623,1198,558,600,1158,2957,3096,6053,526,549,1075,462,525,987,433,481,914,416,454,870,429,469,898,2266,2478,4744,1659,1943,3602,838,1379,2217,271,576,847,52,129,181,6,22,28,63794,66809,130603
105,1581,791,719,1510,697,694,1391,771,726,1497,733,673,1406,3784,3601,7385,780,689,1469,733,653,1386,647,654,1301,714,678,1392,795,685,1480,3669,3359,7028,585,617,1202,605,556,1161,582,565,1147,577,515,1092,556,533,1089,2905,2786,5691,519,489,1008,459,492,951,464,475,939,453,442,895,418,445,863,2313,2343,4656,414,431,845,329,379,708,334,341,675,286,340,626,291,391,682,1654,1882,3536,1242,1558,2800,527,929,1456,170,384,554,27,116,143,0,14,14,56507,57084,113591
106,3192,1507,1627,3134,1518,1492,3010,1516,1544,3060,1485,1537,3022,7644,7774,15418,1463,1497,2960,1469,1487,2956,1456,1490,2946,1462,1484,2946,1618,1561,3179,7468,7519,14987,1324,1282,2606,1306,1296,2602,1257,1192,2449,1097,1062,2159,1080,1063,2143,6064,5895,11959,1012,945,1957,896,909,1805,869,924,1793,783,863,1646,815,827,1642,4375,4468,8843,787,775,1562,618,753,1371,589,704,1293,591,718,1309,554,620,1174,3139,3570,6709,2121,2910,5031,1073,1887,2960,314,733,1047,48,181,229,4,23,27,120897,122350,243247
107,3439,1671,1782,3453,1675,1694,3369,1572,1738,3310,1568,1612,3180,8123,8628,16751,1547,1559,3106,1506,1618,3124,1485,1521,3006,1560,1457,3017,1618,1590,3208,7716,7745,15461,1305,1368,2673,1356,1393,2749,1246,1297,2543,1152,1199,2351,1073,1252,2325,6132,6509,12641,1022,1201,2223,1058,1154,2212,1025,1082,2107,991,1099,2090,894,1075,1969,4990,5611,10601,900,1016,1916,794,998,1792,811,931,1742,741,898,1639,736,879,1615,3982,4722,8704,2975,3931,6906,1543,2545,4088,430,920,1350,80,239,319,9,32,41,136180,139803,275983
108,2912,1510,1496,3006,1423,1509,2932,1423,1497,2920,1454,1505,2959,7239,7490,14729,1521,1564,3085,1528,1488,3016,1517,1624,3141,1546,1592,3138,1690,1747,3437,7802,8015,15817,1537,1533,3070,1435,1492,2927,1458,1507,2965,1324,1389,2713,1387,1372,2759,7141,7293,14434,1171,1213,2384,1227,1269,2496,1135,1147,2282,1091,1108,2199,1102,1124,2226,5726,5861,11587,1031,1033,2064,880,973,1853,822,947,1769,870,876,1746,787,883,1670,4390,4712,9102,3270,3919,7189,1768,2624,4392,538,1065,1603,82,299,381,5,25,30,97969,103140,201109
109,1495,747,754,1501,749,761,1510,746,780,1526,778,745,1523,3786,3769,7555,729,711,1440,745,736,1481,773,693,1466,761,685,1446,824,793,1617,3832,3618,7450,634,628,1262,642,617,1259,598,609,1207,609,573,1182,563,534,1097,3046,2961,6007,517,559,1076,531,509,1040,519,534,1053,466,494,960,456,466,922,2489,2562,5051,433,465,898,371,411,782,373,385,758,328,347,675,284,390,674,1789,1998,3787,1416,1621,3037,694,1039,1733,187,474,661,32,119,151,9,11,20,54553,55765,110318
110,2353,1237,1181,2418,1156,1111,2267,1202,1113,2315,1124,1126,2250,5929,5674,11603,1130,1156,2286,1128,1120,2248,1080,1085,2165,1132,1071,2203,1230,1149,2379,5700,5581,11281,984,1000,1984,1006,943,1949,950,986,1936,847,836,1683,907,881,1788,4694,4646,9340,806,814,1620,737,829,1566,766,800,1566,734,694,1428,666,744,1410,3709,3881,7590,616,659,1275,557,643,1200,518,524,1042,492,567,1059,496,500,996,2679,2893,5572,1718,2427,4145,909,1523,2432,245,682,927,50,189,239,3,23,26,86906,89287,176193
