region_id,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Emp_wkd_Tot_15_19,M_Emp_wkd_Tot_20_24,M_Emp_wkd_Tot_25_34,M_Emp_wkd_Tot_35_44,M_Emp_wkd_Tot_45_54,M_Emp_wkd_Tot_55_64,M_Emp_wkd_Tot_65_74,M_Emp_wkd_Tot_75_84,M_Emp_wkd_Tot_85ov,M_Emp_wkd_Tot_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Unem_look_Tot_15_19,M_Unem_look_Tot_20_24,M_Unem_look_Tot_25_34,M_Unem_look_Tot_35_44,M_Unem_look_Tot_45_54,M_Unem_look_Tot_55_64,M_Unem_look_Tot_65_74,M_Unem_look_Tot_75_84,M_Unem_look_Tot_85ov,M_Unem_look_Tot_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Emp_wkd_Tot_15_19,F_Emp_wkd_Tot_20_24,F_Emp_wkd_Tot_25_34,F_Emp_wkd_Tot_35_44,F_Emp_wkd_Tot_45_54,F_Emp_wkd_Tot_55_64,F_Emp_wkd_Tot_65_74,F_Emp_wkd_Tot_75_84,F_Emp_wkd_Tot_85ov,F_Emp_wkd_Tot_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Unem_look_Tot_15_19,F_Unem_look_Tot_20_24,F_Unem_look_Tot_25_34,F_Unem_look_Tot_35_44,F_Unem_look_Tot_45_54,F_Unem_look_Tot_55_64,F_Unem_look_Tot_65_74,F_Unem_look_Tot_75_84,F_Unem_look_Tot_85ov,F_Unem_look_Tot_Tot
101,1268,2825,6345,9024,9904,6373,1278,205,14,37236,1556,734,1009,1308,1734,2112,969,199,18,9639,130,114,245,315,409,456,136,23,5,1833,104,108,203,262,262,171,80,27,7,1224,3058,3781,7802,10909,12309,9112,2463,454,44,49932,244,268,352,358,332,261,23,7,0,1845,223,62,71,77,101,149,33,0,0,716,467,330,423,435,433,410,56,7,0,2561,3525,4111,8225,11344,12742,9522,2519,461,44,52493,3087,560,957,1331,2031,4799,7374,4423,1262,25824,338,308,587,759,825,794,601,473,186,4871,6950,4979,9769,13434,15598,15115,10494,5357,1492,83188,658,1824,3738,5092,6399,3448,427,61,4,21651,2112,1195,2728,4708,4805,3488,735,93,14,19878,155,134,573,477,487,453,87,21,0,2387,105,70,109,189,160,117,44,18,5,817,3030,3223,7148,10466,11851,7506,1293,193,23,44733,129,139,148,183,209,114,7,0,0,929,224,86,159,234,153,142,20,0,5,1023,353,225,307,417,362,256,27,0,5,1952
102,1465,4163,10232,13114,13317,7896,1041,59,7,51294,2396,1760,1643,1791,2043,2381,1107,145,15,13281,182,192,379,457,516,498,114,28,3,2369,164,228,348,380,367,209,40,11,10,1757,4207,6343,12602,15742,16243,10984,2302,243,35,68701,599,724,767,662,619,454,19,4,3,3851,562,176,126,106,130,170,57,5,0,1332,1161,900,893,768,749,624,76,9,3,5183,5368,7243,13495,16510,16992,11608,2378,252,38,73884,5057,1070,1312,1743,2569,5928,10823,7849,2681,39032,488,420,824,977,1033,915,872,826,442,6797,10913,8733,15631,19230,20594,18451,14073,8927,3161,119713,868,2809,5317,5982,7720,3999,347,15,0,27057,3395,2526,4450,7467,7323,4667,885,72,3,30788,231,246,876,651,625,501,94,13,3,3240,170,179,177,217,281,141,39,15,6,1225,4664,5760,10820,14317,15949,9308,1365,115,12,62310,370,417,405,402,413,176,3,5,0,2191,570,245,370,508,370,220,27,0,5,2315,940,662,775,910,783,396,30,5,5,4506
103,1356,3223,6872,8277,8755,6152,1392,236,15,36278,1175,730,769,814,1140,1438,914,230,23,7233,115,104,195,276,347,348,125,29,6,1545,88,117,227,249,242,171,70,34,8,1206,2734,4174,8063,9616,10484,8109,2501,529,52,46262,260,341,407,338,302,236,9,0,0,1893,202,120,59,48,92,103,16,4,0,644,462,461,466,386,394,339,25,4,0,2537,3196,4635,8529,10002,10878,8448,2526,533,52,48799,3365,961,1180,1400,1955,3687,6025,4090,1098,23761,342,364,586,687,622,686,614,463,128,4492,6903,5960,10295,12089,13455,12821,9165,5086,1278,77052,543,1760,3139,3978,5192,2931,488,80,3,18114,1986,1373,2810,4397,4099,2975,791,110,16,18557,138,152,504,333,365,322,96,21,8,1939,89,83,117,149,149,116,59,27,6,795,2756,3368,6570,8857,9805,6344,1434,238,33,39405,155,196,234,222,180,74,4,0,0,1065,262,152,205,222,151,93,15,0,0,1100,417,348,439,444,331,167,19,0,0,2165
104,605,1236,2972,4158,4815,3399,459,46,8,17698,1009,541,697,1037,1357,1419,419,86,7,6572,81,83,135,186,235,266,60,6,0,1052,66,68,100,132,125,101,37,15,0,644,1761,1928,3904,5513,6532,5185,975,153,15,25966,246,309,383,330,358,294,12,0,0,1932,204,87,78,81,116,121,28,3,0,718,450,396,461,411,474,415,40,3,0,2650,2211,2324,4365,5924,7006,5600,1015,156,15,28616,2090,532,816,1036,1761,3819,5449,3457,1008,19968,181,168,262,344,399,386,324,312,148,2524,4482,3024,5443,7304,9166,9805,6788,3925,1171,51108,265,718,1459,2269,3278,1748,164,13,0,9914,1429,827,1699,2907,3448,2277,346,45,3,12981,116,86,230,217,274,229,47,9,0,1208,65,48,63,89,96,77,15,10,5,468,1875,1679,3451,5482,7096,4331,572,77,8,24571,111,159,184,214,215,105,3,0,0,991,258,102,172,211,167,115,18,0,0,1043,369,261,356,425,382,220,21,0,0,2034
105,797,1686,3746,4366,4982,3450,861,157,20,20065,671,307,406,508,624,748,423,113,13,3813,48,49,136,155,165,204,54,20,5,836,79,71,150,146,134,110,63,25,5,783,1595,2113,4438,5175,5905,4512,1401,315,43,25497,189,241,316,290,232,171,7,0,0,1446,121,44,56,57,66,67,13,0,0,424,310,285,372,347,298,238,20,0,0,1870,1905,2398,4810,5522,6203,4750,1421,315,43,27367,1739,500,768,896,1295,2266,3407,2269,591,13731,239,206,354,434,496,433,393,313,93,2961,3883,3104,5932,6852,7994,7449,5221,2897,727,44059,329,1090,2063,2492,3252,1836,339,56,0,11457,1013,667,1592,2109,2168,1484,451,65,3,9552,50,88,283,190,213,208,54,12,3,1101,54,47,57,86,106,73,42,15,3,483,1446,1892,3995,4877,5739,3601,886,148,9,22593,122,126,169,162,127,49,3,3,0,761,125,90,110,125,92,63,6,0,0,611,247,216,279,287,219,112,9,3,0,1372
106,1789,4312,9960,11277,11194,6747,926,96,7,46308,1773,1041,1064,1141,1348,1754,818,146,14,9099,146,170,342,396,455,422,96,28,7,2062,139,202,335,385,299,193,55,21,4,1633,3847,5725,11701,13199,13296,9116,1895,291,32,59102,384,436,497,399,331,234,14,0,0,2295,310,82,79,69,86,90,24,3,0,743,694,518,576,468,417,324,38,3,0,3038,4541,6243,12277,13667,13713,9440,1933,294,32,62140,3512,741,1230,1507,2034,4928,7885,4499,1236,27572,426,379,680,756,813,743,620,467,176,5060,8479,7363,14187,15930,16560,15111,10438,5260,1444,94772,805,2455,4149,4766,5693,2622,274,31,3,20798,2875,1885,3878,5953,5378,3369,588,66,7,23999,203,208,689,509,427,355,61,7,3,2462,116,121,141,198,182,124,28,11,4,925,3999,4669,8857,11426,11680,6470,951,115,17,48184,266,254,284,285,263,81,3,0,0,1436,356,149,312,350,206,126,8,0,0,1507,622,403,596,635,469,207,11,0,0,2943
107,1363,3792,10445,12376,12406,6921,755,46,7,48111,1967,2041,1856,1584,1787,1691,712,119,5,11762,185,251,410,489,556,511,88,14,0,2504,132,212,298,320,335,194,35,11,3,1540,3647,6296,13009,14769,15084,9317,1590,190,15,63917,452,676,720,583,533,299,15,3,0,3281,527,346,206,96,112,119,25,3,0,1434,979,1022,926,679,645,418,40,6,0,4715,4626,7318,13935,15448,15729,9735,1630,196,15,68632,4814,2081,1839,1754,2386,5436,8910,6182,1836,35238,375,475,803,746,787,673,583,575,212,5229,9815,9874,16577,17948,18902,15844,11123,6953,2063,109099,633,2625,5446,5147,6629,3078,198,19,3,23778,2934,2844,4390,7080,6372,3481,548,51,3,27703,203,280,917,618,517,387,70,17,3,3012,144,170,155,174,226,105,28,8,3,1013,3914,5919,10908,13019,13744,7051,844,95,12,55506,261,368,392,308,288,93,0,0,0,1710,625,340,367,417,257,145,14,4,3,2172,886,708,759,725,545,238,14,4,3,3882
108,813,1701,3923,5899,6916,4763,810,91,14,24930,1352,653,961,1281,1874,2180,831,173,16,9321,109,85,182,245,324,371,101,21,3,1441,84,96,141,212,214,123,34,20,0,924,2358,2535,5207,7637,9328,7437,1776,305,33,36616,304,455,514,507,536,412,18,0,4,2750,248,82,94,118,160,192,32,7,0,933,552,537,608,625,696,604,50,7,4,3683,2910,3072,5815,8262,10024,8041,1826,312,37,40299,3138,667,1152,1701,2846,6273,10345,6734,2036,34892,257,250,375,490,653,728,696,616,320,4385,6305,3989,7342,10453,13523,15042,12867,7662,2393,79576,359,955,1969,3221,4796,2512,293,17,0,14122,1903,994,2260,4119,4845,3302,647,66,6,18142,156,96,316,279,447,369,82,21,3,1769,91,52,79,136,142,91,40,20,4,655,2509,2097,4624,7755,10230,6274,1062,124,13,34688,173,210,242,265,313,151,3,3,0,1360,265,122,218,282,244,173,16,3,0,1323,438,332,460,547,557,324,19,6,0,2683
109,773,1678,3844,4634,5240,3687,763,117,15,20751,760,384,455,474,580,979,498,111,7,4248,52,66,134,172,180,246,93,21,0,964,69,84,104,138,136,111,50,22,3,717,1654,2212,4537,5418,6136,5023,1404,271,25,26680,148,148,192,181,185,139,8,3,3,1007,130,46,41,50,41,67,14,3,0,392,278,194,233,231,226,206,22,6,3,1399,1932,2406,4770,5649,6362,5229,1426,277,28,28079,1820,338,449,559,802,2016,3759,2625,767,13135,203,189,305,325,366,376,349,301,123,2537,3955,2933,5524,6533,7530,7621,5534,3203,918,43751,297,947,1863,2182,3048,1664,247,27,8,10283,1216,851,1602,2538,2624,1904,445,49,0,11229,79,113,283,206,223,203,69,13,5,1194,78,44,59,103,102,73,20,14,9,502,1670,1955,3807,5029,5997,3844,781,103,22,23208,94,101,123,116,116,45,0,0,0,595,154,87,111,119,95,77,4,4,0,651,248,188,234,235,211,122,4,4,0,1246
110,1083,2597,5736,6850,7546,5624,1312,262,17,31027,1153,607,752,895,1104,1331,830,186,18,6876,111,101,182,198,301,286,120,28,8,1335,104,90,157,233,233,157,76,24,5,1079,2451,3395,6827,8176,9184,7398,2338,500,48,40317,259,310,457,342,343,242,13,0,0,1966,209,135,93,75,84,118,27,7,0,748,468,445,550,417,427,360,40,7,0,2714,2919,3840,7377,8593,9611,7758,2378,507,48,43031,2944,943,995,1183,1693,3246,5491,3494,993,20982,342,313,549,583,649,626,535,402,165,4164,6205,5096,8921,10359,11953,11630,8404,4403,1206,68177,497,1512,2888,3604,4747,2852,486,72,10,16668,1745,1169,2432,3663,3730,2605,762,108,12,16226,139,128,386,246,348,328,79,19,4,1677,100,56,86,130,150,103,50,19,5,699,2481,2865,5792,7643,8975,5888,1377,218,31,35270,173,193,242,236,193,92,5,0,0,1134,278,172,196,216,157,92,6,0,0,1117,451,365,438,452,350,184,11,0,0,2251
