region_id,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
111,161,225,1663,1470,581,3867,258,2176,189,10590,714,2236,3491,2739,1984,2880,774,1733,222,16773,2808,8885,5632,3201,4465,2460,1908,2399,406,32164,4291,8432,4985,3170,5443,2390,2424,2927,528,34590,4212,8053,4805,3296,5967,2405,2869,3276,499,35382,2490,5371,2879,1759,3740,1568,1942,2069,297,22115,483,868,382,234,599,287,316,343,90,3602,51,111,26,21,65,39,14,41,36,404,6,4,5,3,3,5,0,0,13,39,15216,34185,23868,15893,22847,15901,10505,14964,2280,155659
112,113,76,777,704,243,2380,151,1287,92,5823,318,494,1389,1125,561,1265,277,1050,104,6583,1388,2618,2635,1782,1540,1340,728,1638,184,13853,2684,4422,2952,2455,2683,1690,1107,2164,282,20439,3395,4982,3174,2965,3486,1897,1481,2844,332,24556,2740,3736,2038,1562,2271,1303,1146,1909,254,16959,892,516,232,168,353,224,263,344,84,3076,280,53,8,18,44,28,20,35,43,529,24,8,3,3,3,3,0,3,19,66,11834,16905,13208,10782,11184,10130,5173,11274,1394,91884
113,108,70,1086,637,193,1621,115,946,103,4879,401,648,1720,901,583,868,285,1052,102,6560,1443,2392,2165,1327,1414,960,778,1681,197,12357,2427,2671,1848,1450,1992,988,1073,1809,216,14474,3183,2480,1892,1445,2230,1046,1380,2118,221,15995,2380,1666,1208,826,1382,659,1088,1417,188,10814,1099,304,214,112,252,125,222,280,73,2681,315,33,12,9,27,14,18,41,25,494,50,5,3,0,3,5,0,8,10,84,11406,10269,10148,6707,8076,6286,4959,9352,1135,68338
114,72,38,582,579,146,1178,71,702,69,3437,243,354,1121,689,357,598,169,523,68,4122,794,1258,1783,995,770,710,436,722,109,7577,1570,2218,1877,1403,1499,909,688,1088,163,11415,2016,2847,1983,1656,1982,1068,838,1406,198,13994,1472,2238,1242,889,1392,785,722,956,144,9840,553,497,225,122,309,214,158,192,58,2328,90,68,16,10,37,14,8,19,31,293,23,0,0,0,0,0,0,0,20,43,6833,9518,8829,6343,6492,5476,3090,5608,860,53049
115,104,287,968,1135,572,2169,148,967,103,6453,629,2004,1731,1510,1645,1801,297,641,174,10432,2320,5512,2367,1121,2476,1261,579,680,306,16622,5281,7342,3041,1545,4492,1682,836,994,371,25584,6014,7133,3034,1568,4968,1805,1083,1251,351,27207,3502,4881,1760,900,3481,1342,832,906,275,17879,785,976,414,164,710,346,242,253,98,3988,94,100,24,9,57,30,22,24,29,389,9,5,4,0,6,0,0,0,0,24,18738,28240,13343,7952,18407,10436,4039,5716,1707,108578
116,102,176,1045,774,611,2528,262,1213,193,6904,653,1785,2073,1645,2417,2154,1025,1338,317,13407,3222,7697,4602,2714,6227,2559,3243,2617,699,33580,3800,6696,4386,2824,6156,2195,3721,2994,646,33418,2825,4521,3745,2460,5442,1798,3853,3443,570,28657,1401,2385,2137,1414,3399,1093,2227,2161,327,16544,179,324,291,202,387,178,323,344,70,2298,11,21,5,10,15,5,13,27,20,127,0,0,0,0,0,3,0,0,5,8,12193,23605,18284,12043,24654,12513,14667,14137,2847,134943
117,61,177,262,687,324,945,39,304,61,2860,955,3563,1544,3014,2515,2353,275,887,301,15407,7513,22865,4866,4757,7277,3753,845,2070,972,54918,7091,13200,3048,2363,4692,1939,904,1326,570,35133,4130,7205,1945,1557,3269,1213,954,1263,364,21900,1961,3959,1026,849,2003,713,714,1030,232,12487,343,872,205,157,383,183,160,249,98,2650,41,101,18,10,43,27,8,21,39,308,9,4,3,0,6,7,0,0,7,36,22104,51946,12917,13394,20512,11133,3899,7150,2644,145699
118,61,188,247,785,324,913,47,335,62,2962,739,2737,1038,2201,1760,1819,184,562,204,11244,5883,16987,3310,3068,4528,2707,529,1046,644,38702,6742,12247,2294,1890,3734,1828,491,759,549,30534,4506,8264,1698,1577,3415,1313,622,846,449,22690,2524,5173,1130,925,2656,1021,569,684,318,15000,741,1517,302,245,790,363,174,267,156,4555,123,247,32,33,117,78,11,31,79,751,26,30,6,6,15,18,0,3,36,140,21345,47390,10057,10730,17339,10060,2627,4533,2497,126578
119,139,322,1276,1273,841,2973,208,1253,199,8484,996,3564,3263,3219,3645,3828,805,1930,637,21887,5584,15062,7362,4781,9422,4994,2803,4041,1386,55435,6990,11751,7154,4146,9332,3833,3952,3977,1105,52240,6163,8732,6817,3961,8624,3400,4963,5165,1046,48871,3115,4878,3810,2026,5149,1910,3034,3618,634,28174,547,927,702,358,987,395,592,688,170,5366,73,107,50,19,80,30,27,44,65,495,14,14,8,0,13,7,0,3,13,72,23621,45357,30442,19783,38093,21370,16384,20719,5255,221024
120,61,210,318,812,399,1331,45,405,71,3652,663,2434,1323,2033,1853,2095,226,883,269,11779,5110,14623,3508,2912,5292,2927,726,1694,714,37506,7179,12251,2893,1909,4922,1970,759,1189,565,33637,5281,9000,2640,1676,4412,1670,1040,1495,412,27626,2680,5580,1542,942,2929,993,792,1109,309,16876,464,1108,376,173,611,239,177,301,101,3550,51,136,33,15,48,39,11,20,37,390,3,16,3,0,0,8,0,3,15,48,21492,45358,12636,10472,20466,11272,3776,7099,2493,135064
121,104,398,486,1679,635,2158,130,873,107,6570,869,3731,1533,3013,2454,2603,248,667,259,15377,6462,19912,3329,2814,5630,2804,425,986,721,43083,10981,19347,3056,2183,6071,2299,514,938,748,46137,10083,16423,2679,2092,6367,2242,677,1247,743,42553,5531,10781,1545,1302,5018,1709,545,963,520,27914,1445,3125,409,382,1541,567,160,364,203,8196,200,459,48,37,197,64,23,41,92,1161,36,54,3,0,19,9,0,5,28,154,35711,74230,13088,13502,27932,14455,2722,6084,3421,191145
122,69,211,683,1152,381,1880,147,769,108,5400,572,1445,1583,1881,1348,1517,245,594,132,9317,3730,7974,3612,2202,3032,2001,565,995,335,24446,7104,9984,3526,2076,4368,2080,653,1116,484,31391,5809,8131,2899,1944,4682,1967,879,1321,440,28072,2972,4927,1700,1183,3297,1389,789,997,307,17561,708,1347,408,237,988,456,223,310,120,4797,102,171,38,32,84,60,16,38,37,578,12,20,5,0,8,3,3,6,16,73,21078,34210,14454,10707,18188,11353,3520,6146,1979,121635
123,116,131,1322,870,519,2108,254,1261,137,6718,561,1335,2450,1550,1772,1632,809,1200,172,11481,2119,4517,3971,2331,4021,1841,2294,1840,415,23349,3060,4290,3643,2471,4478,1847,2750,2220,455,25214,3162,3720,3220,2372,4855,1872,2904,2539,470,25114,1864,2585,2090,1242,3164,1087,2008,1563,254,15857,269,398,280,135,403,180,288,230,55,2238,35,28,12,17,22,10,9,17,19,169,9,3,0,0,0,3,3,0,0,18,11195,17007,16988,10988,19234,10580,11319,10870,1977,110158
124,141,194,1677,1202,737,2723,278,1610,158,8720,689,1456,3162,2132,2340,1970,939,1350,219,14257,2730,5587,4965,2931,4936,2205,2604,2171,479,28608,4028,5976,4397,3064,5602,2118,3058,2408,519,31170,4229,6224,3926,2998,6000,2165,2960,2687,558,31747,2549,4408,2477,1706,4060,1442,2199,1833,380,21054,395,802,379,218,580,265,359,311,75,3384,41,72,24,14,37,14,8,18,35,263,5,3,4,3,4,0,0,3,14,36,14807,24722,21011,14268,24296,12902,12405,12391,2437,139239
125,107,254,901,859,613,2224,156,844,204,6162,867,2943,2530,2208,2993,2918,830,1597,526,17412,4690,14400,6018,3577,8107,3763,2887,3634,1220,48296,4901,9669,5241,2868,6364,2296,2858,3016,824,38037,4004,6538,4633,2637,5831,1997,3169,3797,722,33328,2158,3760,2599,1449,3845,1222,2017,2403,367,19820,378,740,468,248,711,262,340,388,110,3645,30,83,31,10,47,20,9,38,36,304,5,6,3,3,3,3,4,6,8,41,17140,38393,22424,13859,28514,14705,12270,15723,4017,167045
126,47,218,272,678,333,999,38,384,56,3025,363,1595,778,1204,1234,1407,120,381,165,7247,2088,7451,1753,1165,2797,1227,315,580,316,17692,3575,6847,1685,1006,2751,963,368,623,340,18158,3390,6166,1747,1110,3128,1020,618,918,314,18411,1845,3874,998,627,2226,713,440,760,182,11665,357,846,249,144,510,163,121,189,67,2646,51,101,21,12,55,31,16,27,21,335,4,15,3,0,5,0,0,4,7,38,11720,27113,7506,5946,13039,6523,2036,3866,1468,79217
127,111,200,1117,909,635,2305,258,1136,220,6891,699,2181,2551,2159,2824,2393,1007,1412,465,15691,2944,6883,5040,2741,5983,2489,2979,2795,944,32798,3633,5018,5387,2735,5703,2382,4124,3909,858,33749,3374,3608,5031,2589,5098,2192,4763,5059,818,32532,1684,2031,2887,1247,2743,1099,2538,2808,405,17442,281,283,402,164,342,157,356,398,100,2483,36,37,15,11,24,22,9,31,25,210,6,3,3,3,0,0,0,0,7,22,12768,20244,22433,12558,23352,13039,16034,17548,3842,141818
128,86,216,1001,1144,492,2168,136,972,96,6311,582,1800,2118,1781,1735,1737,324,620,138,10835,2903,6045,3464,2285,3563,1589,682,856,294,21681,4512,6299,3434,2260,4556,1762,966,1025,387,25201,4442,5970,2989,2038,5292,1937,1106,1168,343,25285,2677,4085,1878,1054,3740,1338,942,962,240,16916,444,797,364,204,797,304,229,269,75,3483,47,73,27,13,76,29,13,38,42,358,9,5,3,3,13,7,0,0,9,49,15702,25290,15278,10782,20264,10871,4398,5910,1624,110119
197,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,3,0,0,0,7,3,0,0,0,0,0,0,3,0,6,0,3,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,6,0,12,3,34
199,25,6,22,48,9,30,12,25,3,180,40,83,95,116,58,47,32,79,10,560,88,312,167,145,128,74,94,149,28,1185,84,147,111,73,72,32,79,95,16,709,61,113,85,59,74,28,67,85,16,588,34,75,53,16,48,22,58,49,18,373,9,6,6,7,4,3,7,8,3,53,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,341,742,542,464,393,236,349,490,94,3651
