region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
111,136266,144830,281096,61767,32704,94471,15216,36114,51330,4810,5048,9858,5011,4095,9106,86804,77961,164765,42901,60576,103477,5.8,5.3,5.5,63.7,53.8,58.6,60.0,51.0,55.4,4167,3571,7738,1412,2441,3853,14123,18785,32908,9143,12580,21723,40704,20998,61702,136042,142417,278459,22799,23966,46765,93294,97810,191104,56048,59410,115458
112,88923,96339,185262,31589,17941,49530,12535,23824,36359,2996,3001,5997,4436,3499,7935,51556,48265,99821,32385,43247,75632,8.6,7.2,7.9,58.0,50.1,53.9,53.0,46.5,49.6,1686,1719,3405,977,1814,2791,7739,11426,19165,5273,8874,14147,25089,14188,39277,88204,93426,181630,15709,17504,33213,58673,61239,119912,38901,43474,82375
113,58531,59650,118181,29409,14662,44071,5477,14341,19818,2253,2196,4449,1794,1704,3498,38933,32903,71836,16558,23856,40414,4.6,5.2,4.9,66.5,55.2,60.8,63.5,52.3,57.8,912,797,1709,431,820,1251,3658,6188,9846,2695,4104,6799,15653,9347,25000,59042,60316,119358,10566,10840,21406,40473,40759,81232,24439,25769,50208
114,54227,57825,112052,19921,10246,30167,6182,13167,19349,1746,1789,3535,2031,1610,3641,29880,26812,56692,21113,27946,49059,6.8,6.0,6.4,55.1,46.4,50.6,51.4,43.6,47.3,1260,1113,2373,534,1094,1628,4270,5782,10052,3694,5386,9080,16987,8888,25875,53580,56696,110276,8728,9548,18276,36560,38357,74917,22252,24370,46622
115,80981,84904,165885,45191,24908,70099,9634,23100,32734,2750,2993,5743,2470,2135,4605,60045,53136,113181,18197,28897,47094,4.1,4.0,4.1,74.1,62.6,68.2,71.1,60.1,65.5,5389,3927,9316,1219,1845,3064,14541,16530,31071,7437,10292,17729,18939,9880,28819,89003,91081,180084,10777,11245,22022,62800,64056,126856,30968,32508,63476
116,113433,118070,231503,58296,34109,92405,11497,22695,34192,4205,4138,8343,5265,5122,10387,79263,66064,145327,28619,46645,75264,6.6,7.8,7.1,69.9,56.0,62.8,65.2,51.6,58.3,4407,3702,8109,940,1249,2189,12957,16620,29577,8145,9760,17905,24684,14765,39449,123366,126375,249741,18050,18402,36452,82059,84372,166431,47911,49495,97406
117,122841,114519,237360,60087,42941,103028,14994,20491,35485,3387,3794,7181,4718,3998,8716,83186,71224,154410,24907,31683,56590,5.7,5.6,5.6,67.7,62.2,65.1,63.9,58.7,61.4,11465,10772,22237,2222,2991,5213,28780,29658,58438,10221,10610,20831,14325,8171,22496,91615,86331,177946,27990,27556,55546,48745,46766,95511,65432,61976,127408
118,102193,109437,211630,49580,36188,85768,12007,22020,34027,3062,3721,6783,3282,2920,6202,67931,64849,132780,24131,34965,59096,4.8,4.5,4.7,66.5,59.3,62.7,63.3,56.6,59.8,10080,9363,19443,1688,2940,4628,25475,29367,54842,7523,11251,18774,13045,7544,20589,86121,92680,178801,21204,23098,44302,50748,55907,106655,50107,53682,103789
119,205423,215787,421210,88792,53373,142165,25459,38984,64443,7571,6848,14419,8881,7523,16404,130703,106728,237431,61478,96109,157587,6.8,7.0,6.9,63.6,49.5,56.4,59.3,46.0,52.5,10187,8594,18781,1757,2429,4186,27380,30954,58334,16198,20124,36322,37955,21059,59014,210738,218796,429534,29413,29561,58974,142930,149903,292833,80585,82750,163335
120,106040,114800,220840,52479,37873,90352,13599,23679,37278,3370,4064,7434,3882,3494,7376,73330,69110,142440,25142,38549,63691,5.3,5.1,5.2,69.2,60.2,64.5,65.5,57.2,61.2,10214,10066,20280,1982,3276,5258,23381,27625,51006,9116,11747,20863,14930,9025,23955,97878,104946,202824,19903,21445,41348,60171,65743,125914,50053,53336,103389
121,144748,160916,305664,77268,49353,126621,18044,36995,55039,4156,5331,9487,4361,4109,8470,103829,95788,199617,33350,57481,90831,4.2,4.3,4.2,71.7,59.5,65.3,68.7,57.0,62.5,18608,15026,33634,3362,5472,8834,42304,45556,87860,12872,19476,32348,16696,11653,28349,141851,153971,295822,27392,29941,57333,88939,97619,186558,70181,76391,146572
122,92110,98283,190393,48920,27921,76841,11978,26319,38297,2986,3508,6494,2327,2089,4416,66211,59837,126048,21448,34098,55546,3.5,3.5,3.5,71.9,60.9,66.2,69.4,58.8,63.9,5826,4881,10707,1495,2581,4076,18423,20510,38933,9328,13483,22811,20379,10621,31000,92866,97395,190261,16886,17599,34485,60323,63793,124116,42036,44022,86058
123,88360,94004,182364,47445,26459,73904,8566,20924,29490,3358,3406,6764,3610,3512,7122,62979,54301,117280,21070,35154,56224,5.7,6.5,6.1,71.3,57.8,64.3,67.2,54.0,60.4,2039,1930,3969,634,1092,1726,6588,9593,16181,5691,8172,13863,25698,13892,39590,95561,99091,194652,13472,14327,27799,65844,67983,133827,35176,37805,72981
124,110151,117083,227234,58195,32745,90940,11562,28175,39737,4236,4324,8560,4055,3797,7852,78048,69041,147089,26666,42777,69443,5.2,5.5,5.3,70.9,59.0,64.7,67.2,55.7,61.3,2974,2999,5973,1174,1983,3157,9299,13741,23040,7615,10781,18396,31751,17947,49698,116684,121829,238513,15937,16984,32921,81044,84519,165563,42346,45339,87685
125,157960,158417,316377,69743,41204,110947,18826,26911,45737,5461,4899,10360,6993,6181,13174,101023,79195,180218,46302,69658,115960,6.9,7.8,7.3,64.0,50.0,57.0,59.5,46.1,52.8,10469,8126,18595,1609,2057,3666,23025,25669,48694,12645,14466,27111,26299,15019,41318,154923,157107,312030,26794,25991,52785,98365,101247,199612,70037,69173,139210
126,64732,70243,134975,31816,20209,52025,7960,15285,23245,1793,2151,3944,2354,2234,4588,43923,39879,83802,18091,27611,45702,5.4,5.6,5.5,67.9,56.8,62.1,64.2,53.6,58.7,7219,5971,13190,1218,1879,3097,15281,16756,32037,5734,7800,13534,9492,5629,15121,64166,68299,132465,11195,11637,22832,42299,45706,88005,28715,29958,58673
127,137739,143780,281519,60655,33953,94608,13582,23676,37258,5378,4576,9954,6789,5757,12546,86404,67962,154366,42933,67583,110516,7.9,8.5,8.1,62.7,47.3,54.8,57.8,43.3,50.4,2271,2132,4403,555,871,1426,11086,13682,24768,8682,11041,19723,27425,15909,43334,148452,152131,300583,18327,19137,37464,105779,108188,213967,49280,51739,101019
128,82143,87879,170022,45151,24989,70140,9400,24341,33741,2852,3391,6243,2130,1910,4040,59533,54631,114164,19264,30079,49343,3.6,3.5,3.5,72.5,62.2,67.1,69.9,60.0,64.8,3248,2675,5923,1053,1845,2898,10958,13731,24689,7941,10782,18723,25144,11951,37095,86384,90684,177068,11483,12078,23561,61048,64181,125229,30690,32796,63486
197,52,57,109,15,4,19,3,3,6,4,4,8,0,0,0,22,11,33,27,37,64,0,0,0,40.7,20.0,30.3,40.7,20.0,30.3,0,0,0,0,0,0,3,3,6,3,5,8,22,7,29,45,47,92,9,5,14,33,36,69,22,16,38
199,6957,4781,11738,1523,761,2284,472,530,1002,215,154,369,642,422,1064,2852,1867,4719,2239,2148,4387,22.5,22.6,22.5,41.0,39.1,40.2,31.8,30.2,31.1,162,181,343,46,67,113,599,684,1283,298,348,646,1223,579,1802,1332,811,2143,4160,3581,7741,877,478,1355,4324,3695,8019
