region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
101,717,973,1690,25907,28389,54296,4,0,4,1095,1205,2300,212,204,416,28156,29370,57526,50,68,118,1439,1310,2749,365,475,840,127,134,261,686,816,1502,26,22,48,119,125,244,508,609,1117,3119,3379,6498,307,369,676,228,269,497,4263,4986,9249,1661,1852,3513,105,108,213,68377,73690,142067,291,278,569,453,397,850,62,74,136,32,17,49,447,549,996,479,566,1045,22438,19415,41853,985,654,1639,9814,8160,17974,103616,104207,207823
102,1123,1616,2739,41291,47629,88920,6,3,9,2752,3106,5858,97,99,196,38981,43688,82669,211,257,468,1088,1025,2113,619,821,1440,398,461,859,577,660,1237,62,54,116,696,841,1537,1373,1646,3019,4586,5330,9916,448,574,1022,705,809,1514,5760,7331,13091,3290,3797,7087,211,218,429,103151,118349,221500,379,341,720,511,461,972,156,209,365,23,13,36,438,616,1054,461,629,1090,31502,27247,58749,1383,905,2288,12035,11724,23759,150701,161481,312182
103,463,547,1010,25724,27588,53312,0,0,0,1347,1452,2799,523,562,1085,29705,31243,60948,63,83,146,367,325,692,289,384,673,120,121,241,452,492,944,34,28,62,210,224,434,734,824,1558,4386,4566,8952,307,427,734,203,218,421,6128,6896,13024,1760,1969,3729,56,61,117,72408,77463,149871,149,156,305,228,189,417,41,29,70,25,21,46,248,333,581,273,354,627,14980,12464,27444,748,379,1127,9035,6835,15870,98325,98416,196741
104,563,765,1328,16440,18429,34869,0,0,0,960,1009,1969,5,7,12,13420,14749,28169,60,65,125,126,138,264,351,438,789,91,108,199,266,321,587,14,13,27,66,115,181,782,967,1749,3183,3478,6661,236,307,543,171,240,411,2755,3428,6183,1430,1719,3149,66,87,153,40422,45618,86040,112,94,206,138,108,246,45,46,91,30,29,59,723,847,1570,753,876,1629,15425,13757,29182,838,583,1421,5498,4962,10460,63794,66809,130603
105,187,236,423,14949,15856,30805,3,0,3,748,803,1551,30,47,77,16454,17481,33935,62,62,124,208,208,416,137,185,322,68,73,141,362,392,754,16,13,29,94,84,178,429,509,938,2405,2429,4834,260,320,580,168,232,400,3713,4463,8176,839,971,1810,28,31,59,40973,44159,85132,109,113,222,144,97,241,17,12,29,40,31,71,112,130,242,152,161,313,8868,7540,16408,369,203,572,5688,4562,10250,56507,57083,113590
106,503,691,1194,36680,39601,76281,3,0,3,2154,2270,4424,169,145,314,29787,31301,61088,121,133,254,370,346,716,358,470,828,220,224,444,406,427,833,26,22,48,256,309,565,853,1000,1853,4454,4739,9193,496,623,1119,338,360,698,7250,8293,15543,2192,2523,4715,134,111,245,86267,92897,179164,203,207,410,241,186,427,59,43,102,30,12,42,321,446,767,351,458,809,22094,18850,40944,920,518,1438,10260,8499,18759,120898,122349,243247
107,1474,1800,3274,28936,32939,61875,3,4,7,1293,1402,2695,144,137,281,38024,40859,78883,223,264,487,7312,7158,14470,540,731,1271,190,238,428,903,1054,1957,103,74,177,213,291,504,1215,1437,2652,3895,4541,8436,506,619,1125,153,193,346,5876,7101,12977,2123,2388,4511,113,140,253,91765,101570,193335,503,458,961,2407,2205,4612,68,74,142,30,24,54,424,561,985,454,585,1039,28838,23987,52825,1319,738,2057,9350,8388,17738,136178,139805,275983
108,604,867,1471,28692,31883,60575,3,0,3,1401,1571,2972,7,12,19,21501,23948,45449,145,179,324,247,252,499,596,816,1412,164,215,379,355,398,753,26,20,46,172,208,380,762,898,1660,4251,4553,8804,616,750,1366,704,910,1614,5700,7107,12807,2089,2401,4490,72,89,161,67503,76210,143713,104,121,225,128,119,247,59,68,127,62,61,123,281,341,622,343,402,745,19708,17000,36708,889,617,1506,8632,7736,16368,97970,103140,201110
109,302,345,647,11174,12555,23729,0,0,0,634,674,1308,55,63,118,14984,15851,30835,70,86,156,255,257,512,114,191,305,65,79,144,1545,1602,3147,14,8,22,58,64,122,461,543,1004,3014,3138,6152,157,189,346,170,186,356,3706,4478,8184,829,1028,1857,26,37,63,37331,41029,78360,286,232,518,172,131,303,19,31,50,15,12,27,154,174,328,169,186,355,11064,9374,20438,453,242,695,4755,4197,8952,54551,55767,110318
110,346,441,787,29275,31361,60636,0,0,0,794,856,1650,165,181,346,20956,22638,43594,53,71,124,149,138,287,365,462,827,93,125,218,364,392,756,9,8,17,112,125,237,636,761,1397,4753,4894,9647,555,683,1238,296,355,651,4032,4771,8803,1442,1684,3126,72,89,161,64121,69594,133715,149,136,285,299,219,518,32,34,66,36,23,59,204,281,485,240,304,544,13631,11462,25093,646,411,1057,7441,6688,14129,86905,89289,176194
