region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
111,195,167,416,654,1528,2908,3105,3634,2331,14938,13,23,75,181,361,247,208,190,93,1391,954,1153,2042,2260,2739,2724,3044,3453,2216,20585,11339,23954,42200,44818,46702,42224,29755,20188,8722,269902
112,117,132,301,490,1051,2064,2748,3072,1906,11881,12,12,38,72,75,100,82,95,43,529,697,640,1197,1629,2059,2102,2201,2534,1504,14563,6157,10433,20760,28546,34305,32736,22074,15395,6505,176911
113,101,104,304,416,876,1822,1986,2102,1095,8806,6,12,55,45,71,94,119,142,52,596,541,714,1264,1308,1435,1407,1504,1338,661,10172,5391,9691,16997,18812,20389,17841,12472,7977,3124,112694
114,80,77,166,274,663,1444,1637,1560,772,6673,6,9,24,38,40,44,68,56,18,303,455,476,851,1085,1385,1389,1703,1787,1027,10158,3760,6098,11106,15669,19201,20056,17139,10307,3734,107070
115,32,45,76,191,393,900,1126,899,558,4220,8,9,53,61,86,105,152,166,62,702,438,485,762,1172,1282,1244,1102,857,747,8089,6724,13565,20620,31394,32404,26466,15072,6918,3187,156350
116,162,198,599,984,1930,3386,2894,2084,932,13169,18,53,215,292,425,487,495,413,161,2559,1144,1323,2764,2714,2647,2481,2046,1520,610,17249,10710,20611,46924,45459,39084,29875,16160,8315,2785,219923
117,35,100,268,431,891,1744,2230,1823,613,8135,19,92,272,169,286,433,582,630,192,2675,1204,4002,9006,4933,3643,3096,2398,1727,856,30865,6587,28011,73688,46299,30986,23230,13893,8085,2777,233556
118,40,57,109,176,321,794,1275,1540,941,5253,6,29,62,53,88,142,206,302,112,1000,1005,2325,5908,4149,3067,2598,2358,1910,1234,24554,6070,20477,50496,40267,30349,24544,16664,11034,5723,205624
119,120,204,834,1630,3402,6488,7680,6411,2981,29750,43,148,522,754,1541,2029,2158,2053,617,9865,1923,2676,6046,5300,5231,4725,4160,4108,2476,36645,15292,36004,80065,73969,69420,54449,36703,26164,11446,403512
120,24,50,165,285,707,1824,3053,3119,1228,10455,7,44,190,152,251,466,677,820,244,2851,730,1579,3909,2940,2530,2148,1974,2047,1440,19297,5723,18934,48710,43062,35660,27497,16956,11780,5193,213515
121,51,51,125,191,345,692,956,1146,853,4410,6,31,106,136,156,150,187,240,119,1131,874,1257,3492,3057,2622,2321,1907,1892,1685,19107,8025,21657,53291,58669,53470,42392,27795,17151,9125,291575
122,36,27,119,182,345,729,962,1065,725,4190,4,38,62,90,85,100,138,160,76,753,453,666,1766,1887,1704,1562,1474,1567,1643,12722,5105,12048,29560,38571,33848,26362,18809,11755,6246,182304
123,119,136,292,616,1293,2347,1730,1280,654,8467,14,31,82,128,234,276,251,187,62,1265,982,934,1666,1927,2135,1995,1540,1257,664,13100,9186,16393,31733,33426,32682,27077,13570,6537,2505,173109
124,119,155,339,631,1368,2712,2122,1727,922,10095,16,20,90,98,143,198,219,172,66,1022,986,1263,2162,2326,2682,2530,2122,1713,958,16742,10146,19688,37915,40289,40558,35202,19071,9739,3998,216606
125,150,247,1075,1833,2718,3839,3792,3320,1789,18763,48,199,780,1043,1454,1496,1313,1108,341,7782,1543,2877,6364,4540,4017,3178,2785,2589,1558,29451,11530,29635,71735,56359,49413,38216,24153,15456,6474,302971
126,16,65,52,129,349,751,984,1124,673,4143,9,27,79,107,137,179,229,285,99,1151,334,781,1201,918,974,986,883,1055,1002,8134,4344,13071,23101,23094,22960,18258,11479,8461,4184,128952
127,159,278,1277,2557,4400,5798,5154,3769,1198,24590,34,192,746,1522,2856,2586,1941,1790,602,12269,1500,1669,3559,3764,4014,3573,2945,2195,857,24076,13181,25369,50099,51337,50713,37729,21641,12512,3780,266361
128,25,40,85,165,360,908,1141,1238,881,4843,9,12,44,44,76,98,118,103,46,550,384,513,1253,1234,1364,1287,1196,1474,964,9669,5948,13328,25915,30359,30013,25512,16113,10663,4593,162444
197,0,0,0,0,0,0,6,8,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,7,0,19,0,6,4,8,14,23,28,25,3,111
199,35,31,56,75,96,109,97,45,17,561,4,7,10,20,23,16,6,7,0,93,121,222,567,596,597,392,241,85,66,2887,585,1312,2652,2104,1890,1674,968,239,121,11545
