region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
111,608,476,1084,1065,1400,2465,56,42,98,5,3,8,125,110,235,57765,48104,105869,4191,4374,8565,1542,41,1583,1051,120,1171,1348,313,1661,398,160,558,2039,2045,4084,70193,57188,127381,97,70,167,12,0,12,0,0,0,149,126,275,60,68,128,57,24,81,375,288,663,12,27,39,0,0,0,38,116,154,87,120,207,27,32,59,164,295,459,596,302,898,1135,885,2020,67,61,128,26,35,61,30,17,47,123,113,236,1905,2919,4824,7265,11711,18976,1177,1048,2225,81798,73864,155662
112,36,25,61,337,320,657,19,6,25,11,5,16,58,61,119,30818,28323,59141,2268,2674,4942,1480,48,1528,560,64,624,806,317,1123,428,210,638,1827,1781,3608,38648,33834,72482,5,6,11,0,0,0,0,0,0,49,22,71,3,0,3,4,5,9,61,33,94,0,0,0,0,0,0,11,13,24,17,46,63,10,8,18,38,67,105,348,219,567,447,319,766,25,18,43,11,5,16,29,7,36,65,30,95,3114,3550,6664,3996,6327,10323,849,707,1556,47119,44767,91886
113,12,9,21,162,135,297,10,4,14,4,5,9,66,62,128,24237,20209,44446,2376,2052,4428,948,37,985,350,45,395,387,71,458,566,152,718,2245,1557,3802,31363,24338,55701,5,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,8,13,3,9,12,3,7,10,11,24,35,224,94,318,240,121,361,3,4,7,3,0,3,25,0,25,31,4,35,2334,2065,4399,2532,4116,6648,640,555,1195,37140,31199,68339
114,165,100,265,121,103,224,13,3,16,3,0,3,31,34,65,18637,15848,34485,1359,1543,2902,953,34,987,253,30,283,261,49,310,219,117,336,1049,906,1955,23064,18767,41831,15,25,40,0,0,0,0,0,0,93,43,136,13,17,30,10,6,16,131,91,222,0,0,0,0,3,3,10,0,10,10,13,23,3,0,3,23,16,39,181,90,271,335,197,532,25,20,45,9,3,12,5,3,8,39,26,65,1478,1916,3394,2456,3868,6324,473,430,903,27845,25204,53049
115,683,532,1215,3924,3317,7241,4,7,11,5,5,10,85,35,120,38441,30997,69438,1786,2638,4424,1520,24,1544,414,29,443,205,20,225,305,139,444,850,725,1575,48222,38468,86690,419,313,732,0,3,3,0,0,0,836,514,1350,103,151,254,22,6,28,1380,987,2367,0,3,3,0,3,3,401,337,738,118,200,318,25,10,35,544,553,1097,366,161,527,2290,1701,3991,229,172,401,16,22,38,25,7,32,270,201,471,2765,3882,6647,3368,6131,9499,659,620,1279,57574,51003,108577
116,5790,5885,11675,1511,1843,3354,6,6,12,9,15,24,201,62,263,48157,33427,81584,3345,4561,7906,1694,30,1724,572,28,600,319,28,347,398,143,541,894,946,1840,62896,46974,109870,1593,1728,3321,3,5,8,26,14,40,1395,1017,2412,414,767,1181,119,30,149,3550,3561,7111,0,0,0,0,0,0,115,102,217,79,179,258,18,18,36,212,299,511,391,185,576,4153,4045,8198,502,565,1067,13,19,32,19,4,23,534,588,1122,1114,1700,2814,4046,6626,10672,1250,1013,2263,73993,60946,134939
117,10569,9106,19675,8061,9547,17608,46,26,72,208,156,364,812,596,1408,24903,17270,42173,1603,2771,4374,442,9,451,1357,320,1677,3067,1205,4272,640,316,956,14569,12554,27123,66277,53876,120153,2035,1947,3982,16,12,28,64,41,105,216,194,410,108,151,259,261,152,413,2700,2497,5197,21,26,47,28,36,64,123,154,277,74,154,228,187,201,388,433,571,1004,393,204,597,3526,3272,6798,371,284,655,50,50,100,48,26,74,469,360,829,2818,2567,5385,4566,6490,11056,810,665,1475,78466,67230,145696
118,2835,2630,5465,8314,10591,18905,525,303,828,8,16,24,483,346,829,29753,22919,52672,1853,3157,5010,582,23,605,1504,318,1822,1878,500,2378,423,262,685,3801,4752,8553,51959,45817,97776,3229,3335,6564,42,36,78,3,3,6,253,186,439,82,136,218,75,54,129,3684,3750,7434,50,39,89,21,22,43,225,267,492,100,222,322,169,118,287,565,668,1233,452,283,735,4701,4701,9402,399,337,736,67,49,116,41,16,57,507,402,909,2965,3743,6708,3760,6486,10246,757,778,1535,64649,61927,126576
119,17683,17477,35160,1337,2373,3710,14,9,23,28,42,70,473,154,627,73416,47107,120523,4000,6545,10545,2528,33,2561,676,72,748,545,75,620,764,292,1056,2495,3107,5602,103959,77286,181245,2754,3063,5817,39,17,56,66,55,121,1613,1418,3031,419,873,1292,211,102,313,5102,5528,10630,0,3,3,3,3,6,65,84,149,61,189,250,14,11,25,143,290,433,512,260,772,5757,6078,11835,555,581,1136,8,19,27,27,3,30,590,603,1193,2276,3138,5414,6823,10295,17118,2416,1804,4220,121821,99204,221025
120,9519,9049,18568,4846,6655,11501,747,602,1349,220,211,431,293,205,498,34461,26392,60853,1680,3268,4948,819,19,838,966,174,1140,1491,402,1893,387,197,584,2236,2746,4982,57665,49920,107585,2135,2313,4448,72,53,125,53,28,81,505,443,948,191,323,514,129,81,210,3085,3241,6326,104,130,234,16,18,34,158,225,383,71,176,247,105,89,194,454,638,1092,450,345,795,3989,4224,8213,359,359,718,82,52,134,27,20,47,468,431,899,2426,3139,5565,3971,7101,11072,929,801,1730,69448,65616,135064
121,14242,11560,25802,7808,8076,15884,936,572,1508,39,22,61,454,211,665,45769,36875,82644,2101,4220,6321,664,27,691,1081,137,1218,1418,228,1646,660,299,959,5360,5633,10993,80532,67860,148392,1915,1871,3786,185,150,335,25,16,41,1813,1217,3030,424,648,1072,264,107,371,4626,4009,8635,217,244,461,3,0,3,236,213,449,109,196,305,113,91,204,678,744,1422,632,372,1004,5936,5125,11061,588,529,1117,65,58,123,71,36,107,724,623,1347,5456,6504,11960,5923,10691,16614,896,877,1773,99467,91680,191147
122,119,79,198,6289,6181,12470,1326,853,2179,12,6,18,202,121,323,36861,30155,67016,1996,2914,4910,1130,11,1141,1107,138,1245,963,213,1176,441,191,632,2028,2153,4181,52474,43015,95489,534,417,951,252,233,485,0,0,0,180,104,284,19,45,64,10,7,17,995,806,1801,294,276,570,0,0,0,416,386,802,138,227,365,88,57,145,936,946,1882,775,336,1111,2706,2088,4794,331,245,576,94,91,185,78,22,100,503,358,861,3405,4512,7917,4012,7035,11047,783,742,1525,63883,57750,121633
123,3839,3697,7536,305,526,831,4,0,4,7,9,16,91,44,135,39766,30540,70306,2784,2983,5767,1864,27,1891,425,25,450,160,20,180,266,120,386,728,785,1513,50239,38776,89015,766,727,1493,3,0,3,13,14,27,1187,1041,2228,308,396,704,96,27,123,2373,2205,4578,0,0,0,0,3,3,8,15,23,41,77,118,3,8,11,52,103,155,347,149,496,2772,2457,5229,317,336,653,7,5,12,21,4,25,345,345,690,1089,1891,2980,3974,6502,10476,951,817,1768,59370,50788,110158
124,4091,3743,7834,317,551,868,7,4,11,12,15,27,95,94,189,48749,39422,88171,3291,3680,6971,2495,38,2533,616,57,673,461,78,539,342,171,513,1506,1368,2874,61982,49221,111203,710,694,1404,3,3,6,15,11,26,1222,1146,2368,302,423,725,169,46,215,2421,2323,4744,0,0,0,0,0,0,15,25,40,30,69,99,6,9,15,51,103,154,472,209,681,2944,2635,5579,357,310,667,7,8,15,28,4,32,392,322,714,2060,3089,5149,5448,8988,14436,1169,988,2157,73995,65243,139238
125,11597,10034,21631,2171,2975,5146,47,36,83,22,19,41,268,85,353,56257,35333,91590,3503,5150,8653,1818,34,1852,619,58,677,575,74,649,553,203,756,2442,2639,5081,79872,56640,136512,2488,2650,5138,21,13,34,33,31,64,1315,899,2214,340,656,996,161,59,220,4358,4308,8666,10,7,17,0,3,3,163,156,319,76,205,281,29,34,63,278,405,683,433,222,655,5069,4935,10004,573,595,1168,26,23,49,27,12,39,626,630,1256,1703,2294,3997,4991,7313,12304,1772,1199,2971,94033,73011,167044
126,4796,4152,8948,2874,3252,6126,188,121,309,15,10,25,100,54,154,23019,17827,40846,992,2112,3104,485,4,489,453,45,498,421,55,476,215,97,312,1369,1279,2648,34927,29008,63935,792,770,1562,13,6,19,15,14,29,386,307,693,150,226,376,83,21,104,1439,1344,2783,27,31,58,3,0,3,140,155,295,44,114,158,27,27,54,241,327,568,245,140,385,1925,1811,3736,162,179,341,27,25,52,23,4,27,212,208,420,1552,1798,3350,2506,4412,6918,450,409,859,41572,37646,79218
127,4064,4430,8494,866,1466,2332,16,3,19,4,11,15,144,55,199,54669,35586,90255,3797,5427,9224,2664,36,2700,364,36,400,365,38,403,484,189,673,1307,1509,2816,68744,48786,117530,1069,1231,2300,13,0,13,15,14,29,1453,1161,2614,262,663,925,51,30,81,2863,3099,5962,0,0,0,0,0,0,57,91,148,48,159,207,18,15,33,123,265,388,398,193,591,3384,3557,6941,403,399,802,7,16,23,10,5,15,420,420,840,1331,2133,3464,3818,5870,9688,1917,1439,3356,79614,62205,141819
128,5204,5441,10645,198,273,471,13,6,19,6,11,17,64,38,102,37154,29774,66928,1938,2440,4378,1171,11,1182,437,34,471,383,64,447,298,115,413,991,1322,2313,47857,39529,87386,545,508,1053,12,7,19,7,8,15,1346,1188,2534,257,439,696,111,29,140,2278,2179,4457,3,0,3,0,3,3,4,20,24,8,37,45,3,5,8,18,65,83,314,118,432,2610,2362,4972,217,198,415,0,4,4,22,8,30,239,210,449,1736,2611,4347,4192,7337,11529,765,671,1436,57399,52720,110119
197,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,3,16,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,4,5,9,3,0,3,26,9,35
199,133,106,239,85,103,188,9,12,21,0,4,4,11,6,17,953,511,1464,170,100,270,45,0,45,18,4,22,29,13,42,49,18,67,237,149,386,1739,1026,2765,47,37,84,0,4,4,0,0,0,13,7,20,8,3,11,3,4,7,71,55,126,3,0,3,0,0,0,0,4,4,3,4,7,0,0,0,6,8,14,17,6,23,94,69,163,13,6,19,0,3,3,4,0,4,17,9,26,46,49,95,253,258,511,56,31,87,2205,1442,3647
