region_id,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
101,56012,56232,112244,9805,10642,20447,14090,14872,28962,1282,1318,2600,1349,1415,2764,292,281,573,358,348,706,161,174,335,235,251,486,4726,4907,9633,13,12,25,22506,23578,46084,1742,1915,3657,435,383,818,34488,36518,71006,6521,5291,11812,97021,98041,195062
102,81225,87192,168417,10834,12153,22987,34415,37833,72248,427,474,901,1237,1457,2694,131,152,283,252,299,551,123,143,266,73,92,165,214,210,424,0,0,0,36872,40660,77532,2700,2859,5559,934,1119,2053,51340,56791,108131,7968,7897,15865,140533,151880,292413
103,53262,53602,106864,10986,11595,22581,16547,17728,34275,374,391,765,1121,1143,2264,152,152,304,251,265,516,96,108,204,87,92,179,207,233,440,0,3,3,18835,20115,38950,1080,1155,2235,397,342,739,31298,33207,64505,6676,4985,11661,91236,91794,183030
104,33495,34784,68279,7177,7913,15090,10983,12112,23095,554,601,1155,2000,2155,4155,136,147,283,243,236,479,109,111,220,113,109,222,175,195,370,3,3,6,14316,15669,29985,1106,1255,2361,356,311,667,22955,25148,48103,3436,3127,6563,59886,63059,122945
105,31224,31383,62607,6071,6622,12693,8089,8928,17017,305,318,623,765,792,1557,308,313,621,107,105,212,47,45,92,105,85,190,68,82,150,0,0,0,9794,10668,20462,584,613,1197,253,246,499,16702,18149,34851,4322,3466,7788,52248,52998,105246
106,64153,65315,129468,13132,13889,27021,21538,22910,44448,635,582,1217,1929,1903,3832,278,294,572,464,423,887,138,126,264,276,239,515,195,205,400,0,3,3,25453,26685,52138,1724,1754,3478,535,502,1037,40844,42830,83674,7099,5819,12918,112096,113964,226060
107,78808,81250,160058,10764,11093,21857,24778,26705,51483,376,394,770,823,853,1676,113,128,241,203,221,424,89,100,189,67,81,148,362,414,776,0,3,3,26811,28899,55710,4255,3963,8218,471,473,944,42301,44428,86729,6185,5637,11822,127294,131315,258609
108,53299,55698,108997,10229,11527,21756,18306,20086,38392,593,621,1214,1823,1927,3750,147,145,292,240,277,517,127,153,280,151,164,315,244,266,510,0,3,3,21631,23642,45273,887,1048,1935,452,449,901,33199,36666,69865,5772,5355,11127,92270,97719,189989
109,30608,30591,61199,4995,5431,10426,6187,6756,12943,3921,4329,8250,569,605,1174,196,212,408,141,170,311,82,103,185,110,114,224,107,124,231,0,0,0,11313,12413,23726,863,923,1786,233,210,443,17404,18977,36381,3083,2811,5894,51095,52379,103474
110,46430,47297,93727,10229,11183,21412,13895,14996,28891,289,298,587,2442,2615,5057,113,136,249,157,142,299,61,81,142,115,131,246,92,87,179,0,0,0,17164,18486,35650,1208,1190,2398,410,351,761,29011,31210,60221,5323,4839,10162,80764,83346,164110
111,93292,97812,191104,10453,10943,21396,37325,40181,77506,764,747,1511,1559,1530,3089,231,217,448,354,354,708,146,146,292,186,200,386,326,330,656,4,0,4,40895,43705,84600,3926,4068,7994,774,694,1468,56048,59410,115458,7989,7409,15398,157329,164631,321960
112,58674,61240,119914,10776,11924,22700,17369,19538,36907,1079,1267,2346,5687,6258,11945,232,250,482,343,448,791,179,213,392,210,209,419,196,217,413,0,0,0,25295,28400,53695,2247,2567,4814,584,583,1167,38902,43474,82376,6123,5912,12035,103699,110626,214325
113,40475,40757,81232,8167,8762,16929,11459,12374,23833,865,901,1766,1042,899,1941,231,214,445,176,170,346,88,84,172,169,143,312,395,402,797,4,0,4,14429,15187,29616,1533,1554,3087,310,266,576,24439,25769,50208,4656,3512,8168,69570,70038,139608
114,36559,38357,74916,6492,7096,13588,12723,14037,26760,372,416,788,708,721,1429,106,116,222,182,172,354,86,96,182,71,67,138,409,444,853,24,15,39,14681,16084,30765,776,870,1646,301,322,623,22250,24372,46622,4150,3564,7714,62959,66293,129252
115,62801,64054,126855,4558,4631,9189,20713,21731,42444,425,406,831,462,546,1008,139,136,275,135,153,288,29,42,71,37,30,67,97,116,213,0,3,3,22037,23163,45200,4093,4454,8547,279,263,542,30967,32511,63478,3395,3444,6839,97163,100009,197172
