region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
111,40565,3200,1693,401,22,45881,40983,1777,1265,59,21,44105,11430,3074,4104,128,32,18768,2956,1819,2372,0,4,7151,5737,1032,1170,71,24,8034,296,292,292,6,0,886,644,183,93,159,6,1085,426,69,95,10,4,604,21489,6469,8126,374,70,36528,440,313,260,8,0,1021,2331,427,547,64,7,3376,105808,12186,11891,906,120,130911
112,27809,3282,1800,1469,29,34389,22456,2005,937,144,14,25556,6552,2779,3125,71,16,12543,1099,667,759,3,0,2528,5347,1172,1050,180,21,7770,331,164,183,5,0,683,592,104,137,483,4,1320,529,85,74,43,0,731,14450,4971,5328,785,41,25575,435,183,218,29,0,865,1503,402,401,163,4,2473,66653,10843,8684,2590,88,88858
113,18625,418,531,152,9,19735,16621,234,297,50,6,17208,4640,673,1850,54,18,7235,1902,107,244,3,5,2261,3306,159,380,49,8,3902,157,56,116,0,5,334,1179,39,112,79,0,1409,511,23,53,18,3,608,11695,1057,2755,203,39,15749,324,62,66,7,4,463,1340,80,199,49,16,1684,48605,1851,3848,461,74,54839
114,20744,902,357,472,25,22500,15113,399,121,29,12,15674,4967,882,582,35,5,6471,1075,298,293,0,0,1666,2415,188,162,41,7,2813,255,94,98,0,0,447,600,30,31,117,11,789,285,24,15,9,0,333,9597,1516,1181,202,23,12519,294,99,64,11,9,477,1128,128,91,47,10,1404,46876,3044,1814,761,79,52574
115,21121,1509,588,136,12,23366,28196,2160,591,17,14,30978,4067,1155,722,10,0,5954,57,101,0,3,3,164,1757,279,139,24,3,2202,47,126,75,0,4,252,291,117,9,84,3,504,204,34,14,9,3,264,6423,1812,959,130,16,9340,321,314,158,6,8,807,742,129,99,15,0,985,56803,5924,2395,304,50,65476
116,20462,1108,238,114,28,21950,36130,4221,817,22,17,41207,9647,2646,2023,54,12,14382,5319,1778,1093,0,0,8190,3424,575,264,34,8,4305,219,105,160,4,0,488,460,65,37,128,6,696,279,54,39,4,0,376,19348,5223,3616,224,26,28437,370,92,32,6,0,500,1820,287,237,29,3,2376,78130,10931,4940,395,74,94470
117,6470,5122,7553,72,17,19234,5270,7608,14999,52,65,27994,2269,6100,29613,273,131,38386,442,2049,5812,9,273,8585,908,2113,5746,161,50,8978,120,240,721,3,7,1091,77,131,543,25,7,783,95,149,394,10,3,651,3911,10782,42829,481,471,58474,94,148,324,3,22,591,434,550,1569,15,28,2596,16179,24210,67274,623,603,108889
118,12192,5763,9260,56,20,27291,7756,5656,9402,41,38,22893,2272,3465,22326,205,69,28337,257,540,2823,0,0,3620,1046,1285,5575,92,24,8022,62,65,355,0,0,482,122,176,326,12,10,646,132,97,423,3,3,658,3891,5628,31828,312,106,41765,106,110,401,3,3,623,584,411,1425,6,4,2430,24529,17568,52316,418,171,95002
119,45890,5996,7220,138,49,59293,34127,7845,12774,85,74,54905,9272,3801,19073,394,106,32646,3226,2095,4182,0,8,9511,4065,1168,3242,141,30,8646,312,332,495,5,3,1147,637,207,414,68,11,1337,461,120,309,10,0,900,17973,7723,27715,618,158,54187,564,180,363,8,0,1115,2883,657,1760,42,5,5347,101437,22401,49832,891,286,174847
120,19262,4040,5428,68,17,28815,14266,5770,9511,85,19,29651,4619,3881,16680,295,76,25551,284,647,1749,4,0,2684,1743,1033,2766,185,26,5753,166,117,428,5,0,716,172,160,345,28,3,708,200,69,199,11,0,479,7184,5907,22167,528,105,35891,224,85,229,4,4,546,993,289,940,28,8,2258,41929,16091,38275,713,153,97161
121,33645,3781,10860,48,40,48374,29268,3434,12034,44,41,44821,5948,2568,21799,109,53,30477,218,329,1120,0,0,1667,2457,773,4508,60,25,7823,108,80,466,0,4,658,208,55,292,10,37,602,267,48,277,0,3,595,9206,3853,28462,179,122,41822,297,144,637,4,10,1092,988,226,1036,7,9,2266,73404,11438,53029,282,222,138375
122,21760,2327,5455,85,8,29635,21826,2033,6795,38,13,30705,3892,1163,9270,98,25,14448,251,243,670,0,0,1164,2133,569,2499,62,18,5281,64,90,389,3,0,546,180,113,152,23,3,471,226,53,168,5,4,456,6746,2231,13148,191,50,22366,268,252,508,0,0,1028,822,222,748,18,0,1810,51422,7065,26654,332,71,85544
123,17318,1411,341,121,9,19200,32161,2437,326,77,15,35016,6896,1933,680,37,4,9550,3489,1840,390,0,6,5725,2473,420,155,28,3,3079,180,130,92,0,3,405,300,24,27,50,4,405,217,36,26,8,0,287,13555,4383,1370,123,20,19451,276,178,130,3,0,587,1308,279,96,25,0,1708,64618,8688,2263,349,44,75962
124,26758,1809,629,138,16,29350,38639,2275,1035,32,6,41987,9469,3072,2265,68,13,14887,1927,1043,716,3,0,3689,3775,604,389,54,6,4828,246,227,137,0,9,619,576,101,42,22,3,744,348,64,39,8,3,462,16341,5111,3588,155,34,25229,369,147,63,5,35,619,1570,260,223,21,12,2086,83677,9602,5538,351,103,99271
125,29319,2949,3309,36,22,35635,27222,6135,8489,47,53,41946,8155,3570,15904,91,66,27786,3067,2034,3674,18,18,8811,3671,916,2182,56,25,6850,264,327,615,0,3,1209,585,299,343,20,14,1261,380,86,223,10,4,703,16122,7232,22941,195,130,46620,476,167,420,0,0,1063,2042,424,1160,10,10,3646,75181,16907,36319,288,215,128910
126,16131,2050,2253,22,3,20459,12797,2228,3365,12,4,18406,2930,1633,6980,46,6,11595,307,527,1086,0,3,1923,1295,431,1099,31,4,2860,91,98,306,0,3,498,127,143,103,7,0,380,131,43,94,3,0,271,4881,2875,9668,87,16,17527,159,101,263,0,3,526,626,136,369,3,3,1137,34594,7390,15918,124,29,58055
127,27068,2268,1284,117,26,30763,32862,4490,2472,17,28,39869,8563,2799,5089,52,15,16518,3741,2108,1942,0,0,7791,3610,646,623,21,13,4913,273,231,204,0,5,713,1248,170,160,51,10,1639,411,79,105,8,3,606,17846,6033,8123,132,46,32180,467,118,64,5,3,657,2403,585,590,20,0,3598,80646,13494,12533,291,103,107067
128,22104,3076,2961,84,3,28228,22393,2674,4192,22,3,29284,2799,1356,5843,68,4,10070,353,493,931,0,0,1777,1251,331,1085,39,3,2709,100,101,186,0,0,387,139,200,54,79,3,475,130,26,69,4,3,232,4772,2507,8168,190,13,15650,178,95,253,3,0,529,762,251,447,9,0,1469,50209,8603,16021,308,19,75160
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
