region_id,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
101,3,68,6091,6162,133,689,3261,4083,2986,1977,3328,8291,6953,1851,3012,11816,8440,1598,3733,13771,8850,1093,3294,13237,6624,400,2107,9131,3187,78,1378,4643,597,6,512,1115,37773,7760,26716,72249,11,203,5478,5692,355,1070,2594,4019,4237,2059,3032,9328,8026,1835,3173,13034,8862,1558,3803,14223,8754,922,3522,13198,5633,250,3031,8914,2120,53,2985,5158,308,6,1460,1774,38306,7956,29078,75340,14,271,11569,11854,488,1759,5855,8102,7223,4036,6360,17619,14979,3686,6185,24850,17302,3156,7536,27994,17604,2015,6816,26435,12257,650,5138,18045,5307,131,4363,9801,905,12,1972,2889,76079,15716,55794,147589
102,7,87,9947,10041,276,936,6516,7728,5280,3052,5715,14047,10524,2506,4569,17599,11626,1888,5329,18843,11193,1105,4419,16717,8858,527,3158,12543,5466,143,2309,7918,1352,21,1078,2451,54582,10265,43040,107887,11,186,9184,9381,587,1467,5504,7558,7006,3185,5335,15526,11711,2410,5794,19915,12244,1886,6748,20878,11035,1036,6270,18341,8026,341,5849,14216,4038,97,5972,10107,715,18,3167,3900,55373,10626,53823,119822,18,273,19131,19422,863,2403,12020,15286,12286,6237,11050,29573,22235,4916,10363,37514,23870,3774,12077,39721,22228,2141,10689,35058,16884,868,9007,26759,9504,240,8281,18025,2067,39,4245,6351,109955,20891,96863,227709
103,3,91,5725,5819,209,918,3587,4714,3404,2102,3231,8737,6384,1438,2787,10609,7457,1182,3390,12029,7627,719,3054,11400,5598,271,2188,8057,2970,47,1363,4380,536,4,418,958,34188,6772,25743,66703,12,276,5308,5596,404,1266,2885,4555,4532,2054,3018,9604,7225,1459,3036,11720,7957,1109,3257,12323,7448,585,3110,11143,4763,183,3075,8021,2101,37,2975,5113,275,3,1453,1731,34717,6972,28117,69806,15,367,11033,11415,613,2184,6472,9269,7936,4156,6249,18341,13609,2897,5823,22329,15414,2291,6647,24352,15075,1304,6164,22543,10361,454,5263,16078,5071,84,4338,9493,811,7,1871,2689,68905,13744,53860,136509
104,3,52,4019,4074,117,381,2006,2504,1627,1048,2038,4713,3652,1061,1841,6554,4713,983,2497,8193,5604,824,2386,8814,4308,290,1422,6020,2439,81,923,3443,504,11,376,891,22967,4731,17508,45206,10,126,3733,3869,241,577,1771,2589,2287,1111,2071,5469,4270,1128,2301,7699,5310,1080,2954,9344,5477,657,2606,8740,3820,202,2200,6222,1683,55,2055,3793,232,5,1099,1336,23330,4941,20790,49061,13,178,7752,7943,358,958,3777,5093,3914,2159,4109,10182,7922,2189,4142,14253,10023,2063,5451,17537,11081,1481,4992,17554,8128,492,3622,12242,4122,136,2978,7236,736,16,1475,2227,46297,9672,38298,94267
105,9,82,3211,3302,106,563,1799,2468,1678,1242,1981,4901,3181,944,1742,5867,3984,763,2219,6966,3996,463,2029,6488,2953,179,1424,4556,1574,44,848,2466,272,6,245,523,17753,4286,15498,37537,12,181,2878,3071,232,793,1686,2711,2315,1270,2200,5785,3582,953,1997,6532,4294,761,2139,7194,3992,367,1866,6225,2583,114,1808,4505,1082,20,1737,2839,121,0,726,847,18213,4459,17037,39709,21,263,6089,6373,338,1356,3485,5179,3993,2512,4181,10686,6763,1897,3739,12399,8278,1524,4358,14160,7988,830,3895,12713,5536,293,3232,9061,2656,64,2585,5305,393,6,971,1370,35966,8745,32535,77246
106,9,79,7649,7737,286,1154,4797,6237,5007,2852,4573,12432,8643,2114,3569,14326,9643,1481,3859,14983,9574,827,3128,13529,6864,331,2088,9283,3321,93,1226,4640,617,18,478,1113,43964,8949,31367,84280,13,258,7137,7408,622,1677,3791,6090,6390,2855,3903,13148,9778,2005,3912,15695,10126,1417,4083,15626,9377,726,3793,13896,5889,212,3203,9304,2324,58,3209,5591,290,7,1549,1846,44809,9215,34580,88604,22,337,14786,15145,908,2831,8588,12327,11397,5707,8476,25580,18421,4119,7481,30021,19769,2898,7942,30609,18951,1553,6921,27425,12753,543,5291,18587,5645,151,4435,10231,907,25,2027,2959,88773,18164,65947,172884
107,3,53,8988,9044,215,814,7723,8752,5637,2713,6607,14957,10330,1857,4401,16588,11321,1443,4767,17531,10351,758,3428,14537,7586,287,2224,10097,4562,86,1580,6228,934,16,676,1626,50939,8027,40394,99360,19,151,8328,8498,621,1249,6430,8300,7303,2728,5263,15294,11382,1810,4730,17922,11732,1453,5253,18438,10109,626,4443,15178,6882,231,4041,11154,3207,51,4355,7613,449,6,2060,2515,51704,8305,44903,104912,22,204,17316,17542,836,2063,14153,17052,12940,5441,11870,30251,21712,3667,9131,34510,23053,2896,10020,35969,20460,1384,7871,29715,14468,518,6265,21251,7769,137,5935,13841,1383,22,2736,4141,102643,16332,85297,204272
108,0,74,5672,5746,126,538,2607,3271,2284,1414,2565,6263,5099,1460,2735,9294,6919,1380,3816,12115,8674,1140,3572,13386,8147,560,2648,11355,4762,162,1868,6792,1063,26,790,1879,37074,6754,26273,70101,11,181,5148,5340,310,817,2204,3331,3099,1502,2764,7365,6101,1466,3379,10946,7875,1480,4375,13730,8911,990,4017,13918,7384,408,3964,11756,3446,85,4003,7534,494,12,2108,2614,37631,6941,31962,76534,11,255,10820,11086,436,1355,4811,6602,5383,2916,5329,13628,11200,2926,6114,20240,14794,2860,8191,25845,17585,2130,7589,27304,15531,968,6612,23111,8208,247,5871,14326,1557,38,2898,4493,74705,13695,58235,146635
109,0,62,3440,3502,91,429,1937,2457,1843,1074,1936,4853,3569,773,1547,5889,4279,648,1852,6779,4560,463,1692,6715,3352,178,1212,4742,1882,41,797,2720,371,4,289,664,19947,3672,14702,38321,9,114,3083,3206,220,633,1686,2539,2485,1031,1776,5292,3960,791,1724,6475,4612,700,1963,7275,4506,365,1721,6592,3014,117,1665,4796,1314,27,1702,3043,173,6,840,1019,20293,3784,16160,40237,9,176,6523,6708,311,1062,3623,4996,4328,2105,3712,10145,7529,1564,3271,12364,8891,1348,3815,14054,9066,828,3413,13307,6366,295,2877,9538,3196,68,2499,5763,544,10,1129,1683,40240,7456,30862,78558
110,4,113,4994,5111,199,802,2981,3982,2837,1815,2994,7646,5455,1285,2494,9234,6545,1072,3049,10666,6927,660,2705,10292,5231,252,1897,7380,2646,62,1102,3810,481,7,379,867,30325,6068,22595,58988,9,277,4663,4949,444,1137,2529,4110,3723,1804,3061,8588,6178,1279,2831,10288,7208,1054,3151,11413,6716,534,2835,10085,4623,155,2737,7515,1707,42,2804,4553,212,5,1331,1548,30820,6287,25942,63049,13,390,9657,10060,643,1939,5510,8092,6560,3619,6055,16234,11633,2564,5325,19522,13753,2126,6200,22079,13643,1194,5540,20377,9854,407,4634,14895,4353,104,3906,8363,693,12,1710,2415,61145,12355,48537,122037
