region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
101,367,470,837,676,674,1350,376,2045,2421,857,5329,6186,5496,3560,9056,5004,2608,7612,5049,1865,6914,4696,1664,6360,4260,1172,5432,6722,1397,8119,5307,178,5485,3527,794,4321,2832,62,2894,1255,22,1277,2130,19,2149,5684,284,5968,1053,1210,2263,55291,23353,78644
102,494,670,1164,875,882,1757,597,3030,3627,1144,8607,9751,8445,5912,14357,7918,3691,11609,7330,2607,9937,7079,2162,9241,6756,1419,8175,10841,1731,12572,8312,285,8597,5621,861,6482,3833,70,3903,1538,25,1563,1872,29,1901,8253,499,8752,1695,2122,3817,82603,34602,117205
103,421,467,888,635,710,1345,425,2222,2647,954,5540,6494,5479,3147,8626,4681,2429,7110,4597,1597,6194,4254,1473,5727,4042,971,5013,6329,1120,7449,4733,161,4894,3289,718,4007,2421,51,2472,906,17,923,1194,39,1233,5158,302,5460,1255,1364,2619,50773,22328,73101
104,235,289,524,484,428,912,315,1698,2013,674,3945,4619,4821,2738,7559,4308,1706,6014,3948,1117,5065,3521,817,4338,2940,459,3399,4026,539,4565,2653,94,2747,1375,246,1621,922,17,939,307,8,315,413,14,427,3485,252,3737,681,865,1546,35108,15232,50340
105,279,266,545,413,368,781,271,1402,1673,669,3623,4292,3305,1777,5082,2890,1461,4351,2668,965,3633,2428,882,3310,2215,587,2802,3313,660,3973,2452,102,2554,1461,385,1846,1069,28,1097,361,6,367,515,8,523,3502,192,3694,946,886,1832,28757,13598,42355
106,385,476,861,657,541,1198,432,1884,2316,956,5498,6454,6247,3118,9365,5695,2445,8140,5191,1717,6908,5000,1616,6616,5007,1059,6066,8430,1413,9843,6514,168,6682,5861,1084,6945,3769,85,3854,1518,36,1554,2008,63,2071,6226,330,6556,1305,1296,2601,65201,22829,88030
107,542,770,1312,820,903,1723,498,2986,3484,1096,6800,7896,7290,3822,11112,6268,2600,8868,5813,2001,7814,5421,1872,7293,5291,1390,6681,9461,1760,11221,7847,273,8120,5968,1007,6975,4409,107,4516,1755,36,1791,2379,44,2423,6994,559,7553,1360,1455,2815,73212,28385,101597
108,386,462,848,891,732,1623,442,2715,3157,1082,7269,8351,8487,4415,12902,7447,2800,10247,6519,1669,8188,5204,1145,6349,4557,625,5182,5654,776,6430,3500,98,3598,1979,414,2393,1341,16,1357,449,10,459,597,8,605,5189,286,5475,1243,1519,2762,54967,24959,79926
109,295,304,599,410,388,798,236,1233,1469,561,3192,3753,3276,2155,5431,2836,1736,4572,2825,1208,4033,2628,927,3555,2540,578,3118,3781,603,4384,2736,117,2853,1454,293,1747,984,29,1013,316,11,327,498,6,504,2886,199,3085,743,860,1603,29005,13839,42844
110,429,463,892,677,625,1302,449,1956,2405,875,4868,5743,5338,3114,8452,4834,2419,7253,4524,1526,6050,4223,1250,5473,4018,795,4813,5497,889,6386,3890,122,4012,2148,478,2626,1561,33,1594,511,16,527,779,9,788,4791,268,5059,1240,1264,2504,45784,20095,65879
