region_id,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_199_cpl_fam_no_child,FI_1_199_cpl_fam_with_child,FI_1_199_One_parent_fam,FI_1_199_Other_fam,FI_1_199_Tot,FI_200_299_cpl_fam_no_child,FI_200_299_cpl_fam_with_child,FI_200_299_One_parent_fam,FI_200_299_Other_fam,FI_200_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_599_cpl_fam_no_child,FI_400_599_cpl_fam_with_child,FI_400_599_One_parent_fam,FI_400_599_Other_fam,FI_400_599_Tot,FI_600_799_cpl_fam_no_child,FI_600_799_cpl_fam_with_child,FI_600_799_One_parent_fam,FI_600_799_Other_fam,FI_600_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_with_child,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1999_cpl_fam_no_child,FI_1500_1999_cpl_fam_wth_chld,FI_1500_1999_One_parent_fam,FI_1500_1999_Other_fam,FI_1500_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cple_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cple_fam_no_child,All_inc_ns_cple_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cple_fam_no_child,Tot_cple_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
101,246,77,73,8,404,463,110,148,12,733,86,52,310,5,453,259,92,622,22,995,3824,479,1474,47,5824,2814,968,1349,110,5241,2958,1283,869,71,5181,2008,1881,823,69,4781,1871,1918,492,68,4349,2707,3354,602,57,6720,2095,2924,235,60,5314,1206,2054,224,16,3500,1047,1651,72,11,2781,382,780,29,0,1191,661,1299,18,9,1987,1715,3100,790,43,5648,530,279,256,27,1092,24872,22301,8386,635,56194
102,296,109,145,19,569,592,125,242,25,984,128,76,551,16,771,283,123,993,29,1428,5639,573,2937,101,9250,4097,1364,2744,218,8423,3955,1719,1849,132,7655,2421,3059,1647,129,7256,2389,3372,1069,93,6923,3364,6128,1200,105,10797,2768,4906,496,57,8227,1414,3734,323,15,5486,1129,2430,107,7,3673,331,1055,36,3,1425,508,1160,34,3,1705,1829,4527,1720,75,8151,819,482,432,49,1782,31962,34942,16525,1076,84505
103,268,93,88,8,457,405,111,157,27,700,88,49,382,8,527,230,106,747,28,1111,3752,484,1536,64,5836,2380,975,1373,140,4868,2501,1230,902,82,4715,1582,1838,780,94,4294,1550,1975,466,61,4052,2166,3492,536,62,6256,1834,2648,163,35,4680,1013,2087,143,9,3252,865,1504,31,16,2416,265,574,10,3,852,388,701,18,4,1111,1411,2911,748,38,5108,636,332,295,39,1302,21334,21110,8375,718,51537
104,127,59,70,7,263,354,69,115,6,544,70,39,271,11,391,177,69,578,8,832,3288,425,1471,57,5241,2293,954,1203,106,4556,2149,1095,754,49,4047,1339,1533,625,34,3531,1264,1316,335,26,2941,1419,2198,306,32,3955,988,1443,93,16,2540,437,812,76,3,1328,380,485,19,0,884,88,199,4,0,291,148,215,4,0,367,1048,1772,587,35,3442,343,166,197,16,722,15912,12849,6708,406,35875
105,187,64,54,4,309,249,82,122,13,466,34,28,259,11,332,137,84,566,18,805,2098,324,1076,51,3549,1306,643,993,121,3063,1378,738,575,57,2748,857,1041,478,44,2420,892,1017,282,41,2232,1213,1695,320,32,3260,979,1338,96,18,2431,430,903,66,13,1412,395,635,19,4,1053,107,228,3,0,338,181,284,9,4,478,914,1975,526,44,3459,450,213,299,34,996,11807,11292,5743,509,29351
106,258,80,86,9,433,442,109,166,17,734,85,50,428,9,572,220,71,892,18,1201,4347,428,2016,51,6842,3054,970,1881,143,6048,2821,1295,1199,87,5402,1830,2162,1019,108,5119,1893,2473,637,58,5061,2878,4693,793,74,8438,2333,3770,310,32,6445,1620,3893,287,20,5820,1189,2438,80,11,3718,431,985,35,5,1456,503,1257,35,7,1802,1592,3556,944,46,6138,600,407,357,22,1386,26096,28637,11165,717,66615
107,339,116,125,30,610,543,132,221,26,922,111,67,429,9,616,249,111,910,43,1313,5180,531,2161,126,7998,3262,1159,2048,163,6632,2992,1513,1433,143,6081,1799,2409,1238,98,5544,1787,2679,854,77,5397,2737,5532,1065,115,9449,2499,4839,441,73,7852,1534,3992,345,33,5904,1194,3008,124,25,4351,399,1224,37,5,1665,540,1580,30,13,2163,1589,4098,1181,61,6929,656,385,377,37,1455,27410,33375,13019,1077,74881
108,274,73,70,7,424,621,122,175,20,938,116,55,370,13,554,321,104,855,18,1298,6131,605,2212,88,9036,4319,1346,1999,165,7829,3921,1575,1082,103,6681,2081,2212,806,73,5172,1961,2003,466,42,4472,2165,2883,442,32,5522,1336,1939,119,17,3411,657,1152,123,8,1940,522,745,21,0,1288,150,259,4,0,413,258,297,9,4,568,1634,2544,917,42,5137,673,275,329,21,1298,27140,18189,9999,653,55981
109,197,56,49,3,305,271,64,94,6,435,51,40,165,6,262,145,64,390,13,612,2261,258,862,36,3417,1549,567,741,77,2934,1586,760,474,57,2877,1034,1140,398,42,2614,1116,1156,258,24,2554,1493,2004,250,28,3775,1034,1536,103,26,2699,451,889,71,4,1415,359,587,19,0,965,85,212,8,0,305,184,286,3,3,476,866,1611,378,14,2869,394,183,170,15,762,13076,11413,4433,354,29276
110,272,96,72,15,455,453,117,151,15,736,74,79,394,3,550,217,105,683,35,1040,3566,479,1582,79,5706,2340,1081,1459,144,5024,2382,1335,830,85,4632,1504,1892,749,73,4218,1648,1910,394,55,4007,2017,2943,402,62,5424,1506,2149,145,20,3820,678,1301,113,10,2102,599,896,28,3,1526,176,294,13,0,483,290,438,8,9,745,1334,2669,681,46,4730,575,362,316,39,1292,19631,18146,8020,693,46490
