region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
101,682,209,253,393,362,319,194,447,7993,54,3,8,0,7,0,3,4,3,18,100,18768,1196,1527,406,474,642,565,523,326,1287,25714
102,1162,292,359,421,315,270,161,506,10492,54,11,3,0,0,6,5,0,0,18,97,30380,3143,3551,893,885,966,789,687,349,2143,43786
103,566,174,189,210,185,147,125,522,4310,17,3,0,0,0,3,3,0,0,8,34,9311,812,1122,334,345,383,353,286,226,1062,14234
104,411,153,175,244,286,238,119,213,3682,8,3,3,3,3,4,5,6,0,13,48,9366,761,1048,315,324,400,406,405,211,765,14001
105,250,95,156,156,129,91,67,181,2113,16,0,3,0,0,0,3,3,0,9,34,3629,287,467,161,227,221,206,172,125,445,5940
106,554,274,209,263,212,206,147,356,4682,17,0,6,0,3,3,3,3,3,12,50,13201,1158,1602,582,494,660,498,530,329,1110,20164
107,1688,475,715,981,1307,1346,662,1135,27084,134,13,13,3,9,9,6,16,11,26,240,40174,2603,3108,871,1104,1414,1678,1690,916,2448,56006
108,294,87,113,114,111,77,55,240,3214,10,0,3,0,3,0,8,0,3,0,27,14497,920,1053,249,299,284,259,231,130,1072,18994
109,244,180,183,200,262,204,145,139,2892,12,0,3,0,3,0,3,0,3,10,34,5625,440,598,268,263,305,339,290,223,473,8824
110,376,143,160,280,272,320,256,195,3312,9,0,3,3,0,3,0,6,0,11,35,6418,674,846,305,257,415,412,469,350,618,10764
111,1449,482,605,776,885,947,515,719,14080,52,8,19,4,3,5,9,5,8,41,154,23240,2268,3081,876,1009,1249,1348,1448,824,1912,37255
112,690,225,255,281,336,301,126,348,5783,30,6,3,3,0,6,3,6,0,6,63,18901,1970,2444,613,662,719,729,622,300,1423,28383
113,897,256,353,448,544,430,229,501,6659,12,6,17,3,3,7,14,10,4,8,84,6639,984,1401,399,486,638,725,579,327,831,13009
114,276,73,72,84,112,62,41,356,3798,19,3,3,3,0,3,0,0,3,6,40,14481,808,899,205,187,198,287,167,137,1102,18471
115,4502,925,1015,944,805,757,384,1003,35474,120,33,22,4,3,3,3,6,6,29,229,37069,7407,7001,1388,1601,1641,1341,1382,747,1927,61504
116,14228,3547,3653,3945,3131,2234,1236,2964,85103,282,93,137,32,30,45,39,39,14,96,807,55649,15585,17442,4264,4376,4647,3749,2797,1532,4309,114350
117,8818,2914,3784,4688,4851,4576,2726,3255,67345,212,45,50,18,21,45,47,46,34,81,599,44578,9990,13745,4236,5380,6565,6806,7081,4455,4999,107835
118,4881,1599,1902,2463,2910,3013,1877,2100,44211,163,20,37,5,11,16,16,23,11,51,353,42495,8425,11071,3182,3688,4582,5170,5567,3425,4090,91695
119,22570,6208,7518,7794,6850,5180,2590,7513,187163,638,140,146,29,47,72,54,52,41,208,1427,122679,24056,25492,6922,8199,8574,7483,5792,2962,9252,221411
120,9692,3047,3973,4521,3735,2906,1615,3112,75160,250,42,62,23,34,50,38,23,9,135,666,53576,9437,12995,3813,4875,5526,4665,3929,2240,4377,105433
121,10077,2794,3569,4005,3480,3656,1971,2442,70033,167,53,54,16,15,29,24,19,22,54,453,65819,15460,17844,4648,5560,6311,5478,6127,3443,4615,135305
122,2887,804,1019,1253,1072,988,536,952,22977,65,13,17,8,9,11,7,9,6,34,179,34073,6961,8568,2187,2444,2751,2352,2500,1355,2639,65830
123,3700,973,1003,1069,901,621,399,1049,30373,107,35,29,20,12,10,9,3,0,49,274,34146,5807,5130,1285,1338,1407,1171,881,529,2158,53852
124,2537,588,723,732,620,522,294,1079,21901,103,11,33,11,7,14,11,5,3,21,219,37807,4045,4285,989,1103,1119,985,773,464,2424,53994
125,24205,6540,8154,9010,7666,5779,2990,6526,152980,398,157,181,51,55,98,75,52,33,205,1305,80867,21740,27089,7199,8958,9911,8409,6443,3433,8022,182071
126,6802,1813,2014,2503,2623,2524,1266,1642,48556,93,31,34,13,10,17,15,13,11,63,300,32284,7456,8406,2152,2382,2933,2976,2934,1495,2339,65357
127,15282,3584,3406,4191,4124,2661,1781,5762,143741,641,136,132,39,21,36,47,18,26,168,1264,100520,19083,16798,3943,3742,4538,4424,2893,1950,6852,164743
128,1562,342,397,505,381,347,146,537,15254,45,3,11,6,0,0,0,9,4,4,82,24087,3178,3358,748,852,946,792,728,331,1438,36458
197,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,3,0,0,3,46
199,130,44,62,86,96,116,207,358,1547,4,0,3,0,0,0,0,0,0,7,14,1127,154,243,64,93,135,139,220,462,483,3120
